"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046461","neutral lipid catabolic process","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"FABP1/FABP2",2
"GO:0046464","acylglycerol catabolic process","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"FABP1/FABP2",2
"GO:0046888","negative regulation of hormone secretion","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"CCN3/FGF23",2
"GO:0050810","regulation of steroid biosynthetic process","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"CGA/ADM",2
"GO:0060416","response to growth hormone","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"GH1/GHRL",2
"GO:0070301","cellular response to hydrogen peroxide","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"LCN2/FABP1",2
"GO:0120193","tight junction organization","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"ACVRL1/DSG3",2
"GO:1904705","regulation of vascular associated smooth muscle cell proliferation","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"TAFA5/BMP4",2
"GO:1990874","vascular associated smooth muscle cell proliferation","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"TAFA5/BMP4",2
"GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"TGFBR2/CD160",2
"GO:0007565","female pregnancy","5/146","36/1372",0.138888888888889,1.30517503805175,0.640098705503523,0.335280950110046,0.999999950389579,0.999999950389579,"PSG1/PRL/SCGB1A1/GHRL/ANGPT2",5
"GO:0042742","defense response to bacterium","8/146","62/1372",0.129032258064516,1.21254971277066,0.590841020437192,0.336116483358509,0.999999950389579,0.999999950389579,"LCN2/WFDC12/IL7R/COLEC12/FCER2/ADM/WFDC2/SFTPD",8
"GO:0051241","negative regulation of multicellular organismal process","24/146","206/1372",0.116504854368932,1.09482643968613,0.509288301235626,0.342424995567976,0.999999950389579,0.999999950389579,"CCN3/THBS4/EFEMP1/HSPG2/NPPB/TFF2/DLK1/PRL/CD300LF/CDH3/IL19/CD160/JAM2/FGF23/SFRP1/BMP4/GHRL/ADM/REG3A/SFTPD/TNFRSF21/CLEC4A/ANGPTL7/GPNMB",24
"GO:0001936","regulation of endothelial cell proliferation","6/146","45/1372",0.133333333333333,1.25296803652968,0.595232129469306,0.343679876884355,0.999999950389579,0.999999950389579,"ACVRL1/THBS4/PRL/BMP4/GHRL/CCL24",6
"GO:0002790","peptide secretion","4/146","28/1372",0.142857142857143,1.34246575342466,0.631606295348849,0.347375471733078,0.999999950389579,0.999999950389579,"FAM3B/CCN3/PTPRN2/GHRL",4
"GO:0022617","extracellular matrix disassembly","4/146","28/1372",0.142857142857143,1.34246575342466,0.631606295348849,0.347375471733078,0.999999950389579,0.999999950389579,"MMP12/TPSAB1/MMP13/KLK4",4
"GO:0030308","negative regulation of cell growth","4/146","28/1372",0.142857142857143,1.34246575342466,0.631606295348849,0.347375471733078,0.999999950389579,0.999999950389579,"CCN3/ACVRL1/NPPB/SFRP1",4
"GO:0034109","homotypic cell-cell adhesion","4/146","28/1372",0.142857142857143,1.34246575342466,0.631606295348849,0.347375471733078,0.999999950389579,0.999999950389579,"CD99/MEGF10/XG/DSC2",4
"GO:0045216","cell-cell junction organization","4/146","28/1372",0.142857142857143,1.34246575342466,0.631606295348849,0.347375471733078,0.999999950389579,0.999999950389579,"ACVRL1/CDH3/CDH6/DSG3",4
"GO:0048880","sensory system development","4/146","28/1372",0.142857142857143,1.34246575342466,0.631606295348849,0.347375471733078,0.999999950389579,0.999999950389579,"ACVRL1/EFEMP1/MFAP5/ANGPTL7",4
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","4/146","28/1372",0.142857142857143,1.34246575342466,0.631606295348849,0.347375471733078,0.999999950389579,0.999999950389579,"THBS4/IL10RB/IL7R/SFRP1",4
