"Gene","logFC","t","PValue","FDR","SYMBOL","GENENAME"
"ENSG00000150337",-1.04323843700365,-5.72369148196314,8.56658167780491e-08,4.21460604979078e-07,"FCGR1A","Fc gamma receptor Ia"
"ENSG00000159173",1.21297446145699,5.72271952844457,8.60473712019973e-08,4.23227252925124e-07,"TNNI1","troponin I1, slow skeletal type"
"ENSG00000227115",1.09214238108443,5.72256525146269,8.610808795926e-08,4.2341533828675e-07,"LINC01630","long intergenic non-protein coding RNA 1630"
"ENSG00000280270",-1.13661926138403,-5.72074167058635,8.68289623658153e-08,4.26514730911924e-07,NA,NA
"ENSG00000260664",1.11809624508251,5.71852366508774,8.77137371620875e-08,4.30576424669249e-07,NA,NA
"ENSG00000287277",1.08459870969057,5.71818377357425,8.78501008582406e-08,4.31081062768308e-07,"LOC105376387","uncharacterized LOC105376387"
"ENSG00000281344",1.01125740463478,5.71609531145771,8.86925626082278e-08,4.34648931949478e-07,NA,NA
"ENSG00000143416",1.59728841512277,5.71507027358218,8.91089450825708e-08,4.36385024679735e-07,"SELENBP1","selenium binding protein 1"
"ENSG00000187720",1.11628399124144,5.71436923379999,8.93948190752653e-08,4.37407688763597e-07,"THSD4","thrombospondin type 1 domain containing 4"
"ENSG00000243896",1.00122075978423,5.71337931553961,8.98000259780279e-08,4.39048245360522e-07,"OR2A7","olfactory receptor family 2 subfamily A member 7"
"ENSG00000286269",1.10174242017942,5.71272780397788,9.00676939757785e-08,4.40242661939729e-07,NA,NA
"ENSG00000151320",1.09169733135731,5.70935784280202,9.14647545543266e-08,4.46839482960167e-07,"AKAP6","A-kinase anchoring protein 6"
"ENSG00000225937",1.13907056026871,5.70726121299963,9.23446404522207e-08,4.50761279762445e-07,"PCA3","prostate cancer associated 3"
"ENSG00000162302",1.02558819623206,5.70485071761426,9.33665063745189e-08,4.55421607219883e-07,"RPS6KA4","ribosomal protein S6 kinase A4"
"ENSG00000196834",1.06474671717327,5.69954970705009,9.56528960184775e-08,4.65850376214085e-07,"POTEI","POTE ankyrin domain family member I"
"ENSG00000229800",-1.10893429168587,-5.69934832998064,9.57408263234922e-08,4.66158099323326e-07,"ATP8A2P2","ATPase phospholipid transporting 8A2 pseudogene 2"
"ENSG00000115590",-1.15836296626052,-5.69350864118321,9.83254604500904e-08,4.78001296505497e-07,"IL1R2","interleukin 1 receptor type 2"
"ENSG00000250264",-1.59895720021251,-5.6729970451847,1.07957642124731e-07,5.21329418699229e-07,NA,NA
"ENSG00000182809",1.097409099744,5.67114861913014,1.08869776764191e-07,5.25256530733884e-07,"CRIP2","cysteine rich protein 2"
"ENSG00000184185",1.11677326903462,5.66948376596114,1.09697788870663e-07,5.28513285612671e-07,"KCNJ12","potassium inwardly rectifying channel subfamily J member 12"
"ENSG00000149633",1.11358134931036,5.66591651266222,1.11492797885998e-07,5.36475434629994e-07,"KIAA1755","KIAA1755"
"ENSG00000147862",1.03104232563433,5.66246118265534,1.13258928326899e-07,5.44000941311098e-07,"NFIB","nuclear factor I B"
"ENSG00000008118",1.00423562638036,5.66214525596993,1.13421770387946e-07,5.44644229051271e-07,"CAMK1G","calcium/calmodulin dependent protein kinase IG"
"ENSG00000212864",1.02961385691856,5.66021798036259,1.14420152617609e-07,5.49158429302044e-07,"RNF208","ring finger protein 208"
"ENSG00000107731",1.03404224403409,5.65964405860025,1.14719121128136e-07,5.50312911589466e-07,"UNC5B","unc-5 netrin receptor B"
"ENSG00000279717",1.16672747827174,5.65925133636008,1.1492413994887e-07,5.51156045915687e-07,NA,NA
"ENSG00000182050",1.4149345774031,5.6571008154001,1.16053193869645e-07,5.56287548630121e-07,"MGAT4C","MGAT4 family member C"
"ENSG00000283525",-1.06105719166681,-5.65680522259048,1.16209231800886e-07,5.56893795132304e-07,NA,NA
"ENSG00000185974",1.04250442274126,5.6537051297327,1.17858151940005e-07,5.64652051435861e-07,"GRK1","G protein-coupled receptor kinase 1"
"ENSG00000134107",1.08122287221567,5.64951169140675,1.20125156774397e-07,5.74490404497609e-07,"BHLHE40","basic helix-loop-helix family member e40"
"ENSG00000241369",1.16984463017375,5.64821354424404,1.20835569013014e-07,5.7759463310509e-07,"LINC01192","long intergenic non-protein coding RNA 1192"
"ENSG00000171999",-1.00406490663176,-5.64516797117094,1.22518464603566e-07,5.84600515755315e-07,"OR52P2P","olfactory receptor family 52 subfamily P member 2 pseudogene"
"ENSG00000198326",1.04437649717084,5.64407163314195,1.23129875040719e-07,5.8736910256193e-07,"TMEM239","transmembrane protein 239"
"ENSG00000013725",1.12789720695557,5.63805683866452,1.26537817113679e-07,6.02862771569924e-07,"CD6","CD6 molecule"
"ENSG00000261786",1.24139156539687,5.6355598606931,1.27979588925842e-07,6.08961731797172e-07,NA,NA
"ENSG00000007062",1.05679591051334,5.63543399704646,1.28052688097939e-07,6.09001903152983e-07,"PROM1","prominin 1"
"ENSG00000260230",1.19308030471695,5.63500950984666,1.28299523903104e-07,6.10021815064783e-07,"FRRS1L","ferric chelate reductase 1 like"
"ENSG00000105392",1.09052958229087,5.63340574054319,1.29236318564345e-07,6.14011038868886e-07,"CRX","cone-rod homeobox"
"ENSG00000206077",1.0857381348994,5.6312060632022,1.30532105698598e-07,6.19698540108416e-07,"ZDHHC11B","zDHHC palmitoyltransferase 11B (putative)"
"ENSG00000227766",-1.07950889967374,-5.62797702028415,1.32457366010026e-07,6.27889245318788e-07,NA,NA
"ENSG00000212743",-1.00427049149586,-5.62580525413247,1.33767867024858e-07,6.33782464540812e-07,NA,NA
"ENSG00000172379",1.18068436953658,5.62142587526503,1.36449259934857e-07,6.45350529413214e-07,"ARNT2","aryl hydrocarbon receptor nuclear translocator 2"
"ENSG00000149596",1.07085030723024,5.6187013274708,1.38143939789554e-07,6.52873943240243e-07,"JPH2","junctophilin 2"
"ENSG00000249238",1.11838638843886,5.61784731808498,1.38679370108934e-07,6.55075720690097e-07,NA,NA
"ENSG00000282572",-1.00928146470769,-5.61768552462517,1.38781037121996e-07,6.55391621284572e-07,"FAM157D","family with sequence similarity 157 member D"
"ENSG00000152760",1.07203342154971,5.61233669546782,1.42183536431815e-07,6.69702315433785e-07,"DYNLT5","dynein light chain Tctex-type family member 5"
"ENSG00000287475",1.00691537032109,5.6102314287128,1.43545039924442e-07,6.755187264793e-07,NA,NA
"ENSG00000244694",1.2236987818909,5.60618852676511,1.46195551067353e-07,6.87283739214522e-07,"PTCHD4","patched domain containing 4"
"ENSG00000255537",1.16917975895255,5.60614026702662,1.46227477798694e-07,6.87283739214522e-07,"LOC403312","putative uncharacterized protein MGC39545"
"ENSG00000124006",1.00181425154176,5.59498012266663,1.53797012743506e-07,7.19450739027108e-07,"OBSL1","obscurin like cytoskeletal adaptor 1"
"ENSG00000129757",1.14537293912381,5.58831367671678,1.58500382292163e-07,7.39982701764504e-07,"CDKN1C","cyclin dependent kinase inhibitor 1C"
"ENSG00000272917",-1.00656802757111,-5.58833872265712,1.58482450673002e-07,7.39982701764504e-07,NA,NA
"ENSG00000205592",1.10230910766227,5.58608638276996,1.60102983896699e-07,7.4653960659555e-07,"MUC19","mucin 19, oligomeric (gene/pseudogene)"
"ENSG00000247595",-1.10716098593565,-5.58497444801981,1.60908982115619e-07,7.50112201211092e-07,"MISFA","mitochondrial sheath formation associated"
"ENSG00000136197",-1.37434062734093,-5.58168218583301,1.63318792297994e-07,7.60217299063409e-07,"C7orf25","chromosome 7 open reading frame 25"
"ENSG00000239961",-1.14563623506073,-5.57598067998272,1.67575964515922e-07,7.78686733979017e-07,"LILRA4","leukocyte immunoglobulin like receptor A4"
"ENSG00000261115",1.17072043181895,5.57326499026875,1.69641732914029e-07,7.87314847162968e-07,"TMEM178B","transmembrane protein 178B"
"ENSG00000154736",1.16354915058761,5.57271241328671,1.70065110300531e-07,7.88891048471167e-07,"ADAMTS5","ADAM metallopeptidase with thrombospondin type 1 motif 5"
"ENSG00000198816",1.05515751828906,5.57218537035539,1.70469888025969e-07,7.90379461145262e-07,"ZNF358","zinc finger protein 358"
"ENSG00000286070",-1.09960403090713,-5.57119583061838,1.71232421582078e-07,7.93719576221257e-07,NA,NA
"ENSG00000231764",1.23966140029437,5.567347813972,1.74229563925385e-07,8.06619937386681e-07,NA,NA
"ENSG00000260816",1.01161245953864,5.56691458896243,1.74570195024277e-07,8.07799885499224e-07,NA,NA
"ENSG00000122863",1.1150586603218,5.55971540591639,1.80327091695963e-07,8.31782995437943e-07,"CHST3","carbohydrate sulfotransferase 3"
"ENSG00000287255",-1.12472435372949,-5.55780044806229,1.81889451966649e-07,8.37963682109987e-07,"LOC101929667","uncharacterized LOC101929667"
"ENSG00000255346",1.18368866240575,5.55673341232358,1.82765759551159e-07,8.41580586715408e-07,"NOX5","NADPH oxidase 5"
"ENSG00000151067",1.01264731785054,5.55341612140106,1.85516588504743e-07,8.53213255432702e-07,"CACNA1C","calcium voltage-gated channel subunit alpha1 C"
"ENSG00000266290",1.02076409049884,5.55264113110461,1.86165060440946e-07,8.55777796141178e-07,"DYNLL2-DT","DYNLL2 divergent transcript"
"ENSG00000172377",1.06813387621202,5.54980302437881,1.88558845506647e-07,8.65936502109755e-07,"OR9I1","olfactory receptor family 9 subfamily I member 1"
"ENSG00000188536",1.78659883887464,5.54666133201687,1.91243843507204e-07,8.77197838809037e-07,"HBA2","hemoglobin subunit alpha 2"
"ENSG00000196350",1.22784475109428,5.54591601120062,1.91886294005412e-07,8.79716234235568e-07,"ZNF729","zinc finger protein 729"
"ENSG00000187391",1.1347599519623,5.53236788827266,2.03939664785169e-07,9.31123462245036e-07,"MAGI2","membrane associated guanylate kinase, WW and PDZ domain containing 2"
"ENSG00000155066",1.01963913234864,5.52782068657484,2.08148962791889e-07,9.48644415318336e-07,"PROM2","prominin 2"
"ENSG00000148082",1.02416174085761,5.52104155367271,2.14582700502819e-07,9.76403118857997e-07,"SHC3","SHC adaptor protein 3"
"ENSG00000287176",1.22120668880862,5.52045555232062,2.15147899690559e-07,9.78738501417715e-07,NA,NA
"ENSG00000248769",-1.15777514954681,-5.51898378374799,2.16573856946433e-07,9.84749774838739e-07,NA,NA
"ENSG00000143479",1.00232537993128,5.51734891730954,2.18168682815587e-07,9.91522713360684e-07,"DYRK3","dual specificity tyrosine phosphorylation regulated kinase 3"
"ENSG00000262979",-1.00003074101616,-5.51484076490094,2.20637778851988e-07,1.00177741094571e-06,NA,NA
"ENSG00000183775",1.19473088037308,5.5140195469247,2.21452137481379e-07,1.00499045190899e-06,"KCTD16","potassium channel tetramerization domain containing 16"
"ENSG00000142408",1.0176767353213,5.50630257180462,2.29249800192117e-07,1.03887604907845e-06,"CACNG8","calcium voltage-gated channel auxiliary subunit gamma 8"
"ENSG00000225683",1.17979088185978,5.49456183581369,2.41631376714516e-07,1.09052512567035e-06,"PACRG-AS3","PACRG antisense RNA 3"
"ENSG00000234377",1.08934848707872,5.49319731992422,2.43112145603058e-07,1.09694529314261e-06,"OBI1-AS1","OBI1 antisense RNA 1"
"ENSG00000187997",1.0476606944264,5.49178672503711,2.44652254440694e-07,1.10336585328077e-06,"C17orf99","chromosome 17 open reading frame 99"
"ENSG00000166833",1.06043302238695,5.48513165973593,2.5204809649208e-07,1.13454768021931e-06,"NAV2","neuron navigator 2"
"ENSG00000145864",1.15603456858995,5.4838416065889,2.53506851916752e-07,1.13948033319202e-06,"GABRB2","gamma-aminobutyric acid type A receptor subunit beta2"
"ENSG00000184330",1.03542581139759,5.48174022307747,2.55900744456891e-07,1.14941779305649e-06,"S100A7A","S100 calcium binding protein A7A"
"ENSG00000287516",1.14904639327199,5.48001613143495,2.57881334354674e-07,1.1577618151986e-06,NA,NA
"ENSG00000082781",1.05281206259264,5.47807058703466,2.60134339659965e-07,1.16676326012584e-06,"ITGB5","integrin subunit beta 5"
"ENSG00000243509",1.0679520185633,5.47415021917395,2.64732918998831e-07,1.1851327775903e-06,"TNFRSF6B","TNF receptor superfamily member 6b"
"ENSG00000146352",1.1019359883757,5.4720400652393,2.67240954859344e-07,1.1949406854119e-06,"CLVS2","clavesin 2"
"ENSG00000113389",1.11904241863256,5.47167569319785,2.67676378901343e-07,1.19660361313325e-06,"NPR3","natriuretic peptide receptor 3"
"ENSG00000101276",1.05486249594636,5.47053867388342,2.6903958274081e-07,1.20241225614979e-06,"SLC52A3","solute carrier family 52 member 3"
"ENSG00000141338",1.13822865642303,5.46996928640242,2.69724787274676e-07,1.2046632814878e-06,"ABCA8","ATP binding cassette subfamily A member 8"
"ENSG00000172572",1.12114909337509,5.46908127123285,2.70796839817307e-07,1.20911848032198e-06,"PDE3A","phosphodiesterase 3A"
"ENSG00000118257",1.06482052476136,5.4651131654055,2.75638475699614e-07,1.22823340293148e-06,"NRP2","neuropilin 2"
"ENSG00000260075",-1.14704605700491,-5.46486595437809,2.75942893841995e-07,1.22889178113369e-06,"LRRC37A2","leucine rich repeat containing 37 member A2"
"ENSG00000279486",1.20434891926049,5.46443208307848,2.76477962755719e-07,1.23069278411915e-06,"OR2AG1","olfactory receptor family 2 subfamily AG member 1"
"ENSG00000177694",1.14357828708885,5.46446183976143,2.76441233123723e-07,1.23069278411915e-06,"NAALADL2","N-acetylated alpha-linked acidic dipeptidase like 2"
"ENSG00000261402",1.01305703464586,5.46371702270478,2.77362022104001e-07,1.23433635067214e-06,NA,NA
"ENSG00000227906",1.10921862190601,5.46310365289694,2.78122560315054e-07,1.23742862333845e-06,"SNAP25-AS1","SNAP25 antisense RNA 1"
"ENSG00000004939",1.43490610460207,5.46152164582826,2.80093574905429e-07,1.24590384039397e-06,"SLC4A1","solute carrier family 4 member 1 (Diego blood group)"
"ENSG00000251629",1.15890848367235,5.46134220626692,2.80317998821749e-07,1.24660775774413e-06,"LINC02241","long intergenic non-protein coding RNA 2241"
"ENSG00000254519",1.02270803067932,5.45599363549821,2.87088789563461e-07,1.27251261595211e-06,"LOC100507384","uncharacterized LOC100507384"
"ENSG00000236279",1.01547088765601,5.45396739533822,2.89695386884936e-07,1.28285888531698e-06,"CLEC2L","C-type lectin domain family 2 member L"
"ENSG00000276046",1.0326158616276,5.45204616529213,2.92188272847238e-07,1.29268264065201e-06,"DUX4L13","double homeobox 4 like 13 (pseudogene)"
"ENSG00000228065",1.17192723311495,5.44652329140591,2.99471907613135e-07,1.32118309030825e-06,NA,NA
"ENSG00000145113",1.01959802505242,5.4439978154552,3.02861428567666e-07,1.33488619357924e-06,"MUC4","mucin 4, cell surface associated"
"ENSG00000215182",1.08164700289338,5.43567286228435,3.14302478391482e-07,1.38143492485738e-06,"MUC5AC","mucin 5AC, oligomeric mucus/gel-forming"
"ENSG00000164237",1.03527454396271,5.43548549856981,3.14564777902289e-07,1.38226528717596e-06,"CMBL","carboxymethylenebutenolidase homolog"
"ENSG00000071282",1.08886218242483,5.43008364955425,3.22219837052225e-07,1.41227949985803e-06,"LMCD1","LIM and cysteine rich domains 1"
"ENSG00000215386",1.03501049756244,5.42804472680539,3.25156343593694e-07,1.42448725595768e-06,"MIR99AHG","mir-99a-let-7c cluster host gene"
"ENSG00000279419",1.0483093066731,5.42631937677405,3.27661666159965e-07,1.43412882600405e-06,NA,NA
"ENSG00000236670",1.05304774341579,5.42196833362202,3.3406380107232e-07,1.46045344270141e-06,"KRT18P5","keratin 18 pseudogene 5"
"ENSG00000187398",1.09583829689245,5.41532738785289,3.44071812747897e-07,1.49898816108808e-06,"LUZP2","leucine zipper protein 2"
"ENSG00000280180",1.09522056201797,5.41457952466258,3.45217057068302e-07,1.50293480958e-06,NA,NA
"ENSG00000260196",1.08555645027542,5.41425698676903,3.45712126897417e-07,1.50474238597355e-06,NA,NA
"ENSG00000244306",1.00151346269444,5.41295220138201,3.47721962466563e-07,1.51314075512708e-06,NA,NA
"ENSG00000203499",1.07245958762406,5.41267552129458,3.48149614568666e-07,1.51430211019269e-06,"IQANK1","IQ motif and ankyrin repeat containing 1"
"ENSG00000136535",1.15940936375,5.40955466633116,3.53009141404043e-07,1.53331478113197e-06,"TBR1","T-box brain transcription factor 1"
"ENSG00000279110",1.01739286129748,5.40874453351939,3.54281414879439e-07,1.53806220612269e-06,NA,NA
"ENSG00000075391",1.07414039618782,5.40489531816088,3.60387935747635e-07,1.56176395988359e-06,"RASAL2","RAS protein activator like 2"
"ENSG00000241322",1.05426984601412,5.4031595446818,3.63175177410526e-07,1.5727572395539e-06,"FBXW10B","F-box and WD repeat domain containing 10B"
"ENSG00000179750",-1.03815861044582,-5.39377808388957,3.78608287972051e-07,1.63658167251434e-06,"APOBEC3B","apolipoprotein B mRNA editing enzyme catalytic subunit 3B"
"ENSG00000263934",1.08491090924749,5.39196266402901,3.81667952229349e-07,1.64867252558965e-06,NA,NA
"ENSG00000211651",-1.52838508434607,-5.39041821501417,3.8428994805468e-07,1.65923768999635e-06,"IGLV1-44","immunoglobulin lambda variable 1-44"
"ENSG00000229727",1.13476731114336,5.39024458553982,3.84585815906034e-07,1.65975431845083e-06,"LOC100506274","uncharacterized LOC100506274"
"ENSG00000267601",1.57216548767622,5.38831171075302,3.87894545356836e-07,1.67135348706132e-06,NA,NA
"ENSG00000187902",1.08719818598708,5.38760740184884,3.89107098018487e-07,1.67504559242968e-06,"SHISA7","shisa family member 7"
"ENSG00000168418",1.05916682041549,5.38438895902261,3.94695352905937e-07,1.69484181856441e-06,"KCNG4","potassium voltage-gated channel modifier subfamily G member 4"
"ENSG00000203757",1.07916551764804,5.3826072136329,3.97822696958862e-07,1.70629931395745e-06,"OR6K3","olfactory receptor family 6 subfamily K member 3"
"ENSG00000260966",1.05734889234376,5.38230077293274,3.98363001618752e-07,1.70786577708103e-06,NA,NA
"ENSG00000267272",1.07863402207594,5.38049859545938,4.01555076812008e-07,1.71881266461818e-06,"LINC01140","long intergenic non-protein coding RNA 1140"
"ENSG00000185823",1.09125568037177,5.37804073894576,4.05948843842835e-07,1.7356478257629e-06,"NPAP1","nuclear pore associated protein 1"
"ENSG00000163285",1.15921107008465,5.37741593950336,4.07073231522778e-07,1.73966550259212e-06,"GABRG1","gamma-aminobutyric acid type A receptor subunit gamma1"
"ENSG00000163873",1.18428472160258,5.3755762263176,4.10401682256289e-07,1.75349215022544e-06,"GRIK3","glutamate ionotropic receptor kainate type subunit 3"
"ENSG00000167080",1.13903826965743,5.3747979075938,4.11817828313372e-07,1.75874501241607e-06,"B4GALNT2","beta-1,4-N-acetyl-galactosaminyltransferase 2 (SID blood group)"
"ENSG00000258636",1.22678468015223,5.37371260825439,4.1380050011485e-07,1.76601128707828e-06,NA,NA
"ENSG00000170439",-1.22231609428636,-5.37341564057847,4.14344637275239e-07,1.76753267142005e-06,"TMT1B","thiol methyltransferase 1B"
"ENSG00000163710",1.05772624916488,5.37269204291478,4.15673423118111e-07,1.7723983577861e-06,"PCOLCE2","procollagen C-endopeptidase enhancer 2"
"ENSG00000069431",1.07046036649998,5.37191341096408,4.17107924063753e-07,1.77811248552002e-06,"ABCC9","ATP binding cassette subfamily C member 9"
"ENSG00000118785",1.05813140338179,5.36985818156477,4.20917626831555e-07,1.79273033105422e-06,"SPP1","secreted phosphoprotein 1"
"ENSG00000167601",-1.19432988724009,-5.36872517174498,4.23032365623702e-07,1.80092287087442e-06,"AXL","AXL receptor tyrosine kinase"
"ENSG00000165238",1.07915187919608,5.36718974637344,4.25914783504618e-07,1.81155626363965e-06,"WNK2","WNK lysine deficient protein kinase 2"
"ENSG00000170500",1.14314717023518,5.36618017642835,4.2782047591648e-07,1.81781535400072e-06,"LONRF2","LON peptidase N-terminal domain and ring finger 2"
"ENSG00000229794",1.12832507436735,5.36438161337601,4.31236162120824e-07,1.82964568063786e-06,"MTCYBP32","MT-CYB pseudogene 32"
"ENSG00000169894",1.09832415244061,5.35837420183156,4.42839248409069e-07,1.87381081795374e-06,"MUC3A","mucin 3A, cell surface associated"
"ENSG00000138696",1.17661066276222,5.3543659928782,4.5075006308081e-07,1.90386315881532e-06,"BMPR1B","bone morphogenetic protein receptor type 1B"
"ENSG00000006704",1.01743929243657,5.35396948339678,4.51540100574833e-07,1.9063452296344e-06,"GTF2IRD1","GTF2I repeat domain containing 1"
"ENSG00000280341",1.05033293250663,5.35382295873183,4.51832390420676e-07,1.90672459022058e-06,NA,NA
"ENSG00000186094",1.10812833017816,5.35297893196437,4.53519672536918e-07,1.91341625783885e-06,"AGBL4","AGBL carboxypeptidase 4"
"ENSG00000137699",1.06162920271603,5.35081447903678,4.57874790498466e-07,1.93006160291119e-06,"TRIM29","tripartite motif containing 29"
"ENSG00000242512",1.17786149862505,5.3472752294636,4.650843493193e-07,1.95826083425949e-06,"LINC01206","long intergenic non-protein coding RNA 1206"
"ENSG00000283247",1.11854364654203,5.34105549055546,4.78023815349442e-07,2.00915052064989e-06,"CCDC201","coiled-coil domain containing 201"
"ENSG00000196341",1.06055438627644,5.33938672964948,4.81554911543644e-07,2.02308907753326e-06,"OR8D1","olfactory receptor family 8 subfamily D member 1"
"ENSG00000168772",1.04223738211923,5.33851887070197,4.83401360415581e-07,2.02948848395559e-06,"CXXC4","CXXC finger protein 4"
"ENSG00000130477",1.02964299667123,5.33640682249415,4.87923884434189e-07,2.04619548864008e-06,"UNC13A","unc-13 homolog A"
"ENSG00000139767",1.03419531435376,5.33286757339375,4.95595314379298e-07,2.07605615572097e-06,"SRRM4","serine/arginine repetitive matrix 4"
"ENSG00000211941",-1.6175876839356,-5.3298871973134,5.02146661444257e-07,2.10116366243601e-06,"IGHV3-11","immunoglobulin heavy variable 3-11"
"ENSG00000144868",1.03178607080499,5.3285955712461,5.0501207220108e-07,2.11174637427835e-06,"TMEM108","transmembrane protein 108"
"ENSG00000050030",1.02201511188514,5.32399731032499,5.15343338594134e-07,2.15399108330071e-06,"NEXMIF","neurite extension and migration factor"
"ENSG00000259380",1.06404430378607,5.32366667446618,5.16094109089462e-07,2.15617228366096e-06,NA,NA
"ENSG00000261649",1.01860064676337,5.31662053321535,5.3235008638039e-07,2.21524429583251e-06,"GOLGA6L7","golgin A6 family like 7"
"ENSG00000159239",1.05636292346063,5.31630145375076,5.33097944405836e-07,2.2173767005337e-06,NA,NA
"ENSG00000112796",-1.07235155258218,-5.31088544100596,5.45949646155351e-07,2.26732791760902e-06,"ENPP5","ectonucleotide pyrophosphatase/phosphodiesterase family member 5"
"ENSG00000228590",1.00695344079414,5.3062998152781,5.57067085305285e-07,2.30840953651143e-06,"MIR4432HG","MIR4432 host gene"
"ENSG00000288535",1.46151729091438,5.30305143360845,5.65075976401472e-07,2.33588144278672e-06,NA,NA
"ENSG00000128573",1.20364050218653,5.29807004852067,5.77576496006052e-07,2.38134953638915e-06,"FOXP2","forkhead box P2"
"ENSG00000171631",-1.02552664264422,-5.29350898289595,5.89258827580429e-07,2.42739072686642e-06,"P2RY6","pyrimidinergic receptor P2Y6"
"ENSG00000284292",-1.48199393993026,-5.28946998972698,5.99796377999706e-07,2.46783507680401e-06,NA,NA
"ENSG00000156414",-1.15846297860385,-5.28882966129513,6.01483777721392e-07,2.47396318880253e-06,"TDRD9","tudor domain containing 9"
"ENSG00000145934",1.08878628658323,5.28477520567412,6.1227622448727e-07,2.51560731011804e-06,"TENM2","teneurin transmembrane protein 2"
"ENSG00000165495",1.01672035925183,5.28391258057435,6.14596699512808e-07,2.52239055020093e-06,"PKNOX2","PBX/knotted 1 homeobox 2"
"ENSG00000107338",1.04969186977382,5.28325594494593,6.16368813638867e-07,2.52911254875386e-06,"SHB","SH2 domain containing adaptor protein B"
"ENSG00000171658",-1.02725334750339,-5.2796715817404,6.26130518882067e-07,2.5646981332247e-06,NA,NA
"ENSG00000143921",1.01849432107655,5.27189344725829,6.47835644747957e-07,2.64842184803863e-06,"ABCG8","ATP binding cassette subfamily G member 8"
"ENSG00000140015",1.23274848740009,5.27116123199411,6.49916344736287e-07,2.6561318586655e-06,"KCNH5","potassium voltage-gated channel subfamily H member 5"
"ENSG00000263917",-1.1725056306275,-5.26596289857687,6.64876925573373e-07,2.71220258205959e-06,NA,NA
"ENSG00000128655",1.20935265219928,5.26495768420973,6.67808434096064e-07,2.72180339279568e-06,"PDE11A","phosphodiesterase 11A"
"ENSG00000226476",1.11728881917694,5.26249020580687,6.75057950101362e-07,2.75075528098842e-06,"LINC01748","long intergenic non-protein coding RNA 1748"
"ENSG00000245384",1.06160676961386,5.25769026424933,6.8938104230069e-07,2.80608471799058e-06,"CXXC4-AS1","CXXC4 antisense RNA 1"
"ENSG00000140937",1.08637413691711,5.24919044067736,7.15475798959879e-07,2.90351854821331e-06,"CDH11","cadherin 11"
"ENSG00000238099",1.03237060419047,5.24670853827247,7.23275500482727e-07,2.93390695049389e-06,"LINC01625","long intergenic non-protein coding RNA 1625"
"ENSG00000205534",-1.21858440959581,-5.24332593782588,7.34039523896547e-07,2.9750078638475e-06,NA,NA
"ENSG00000113327",1.01657005852037,5.24311803853158,7.34706171356621e-07,2.97642900129377e-06,"GABRG2","gamma-aminobutyric acid type A receptor subunit gamma2"
"ENSG00000233821",1.02566599271081,5.24096715350364,7.4163794700384e-07,3.00262004863583e-06,NA,NA
"ENSG00000168126",-1.01900985558713,-5.23930706128927,7.4703162038484e-07,3.02311099136619e-06,"OR2W6P","olfactory receptor family 2 subfamily W member 6 pseudogene"
"ENSG00000286757",1.00550089930913,5.23684306050925,7.55107853632351e-07,3.0538260512508e-06,NA,NA
"ENSG00000120664",1.03227987061425,5.23078563664197,7.75326152065363e-07,3.12820605110458e-06,"SPART-AS1","SPART antisense RNA 1"
"ENSG00000225756",1.02206150763979,5.23033994293613,7.76834465526269e-07,3.1329496171235e-06,"DBH-AS1","DBH antisense RNA 1"
"ENSG00000224819",1.1353493687266,5.22927455619388,7.8045155196619e-07,3.14619009970877e-06,NA,NA
"ENSG00000136531",1.1441860926333,5.22616137069748,7.91115537809989e-07,3.18645167869672e-06,"SCN2A","sodium voltage-gated channel alpha subunit 2"
"ENSG00000285901",-1.14944406852912,-5.22095229754549,8.09277634810103e-07,3.25453516664367e-06,NA,NA
"ENSG00000270112",1.04297744647374,5.2174294106546,8.21790572630566e-07,3.29903687917998e-06,"ST8SIA5-DT","ST8SIA5 divergent transcript"
"ENSG00000177181",1.10967064478407,5.21589921617424,8.27284288608185e-07,3.31653148091104e-06,"RIMKLA","ribosomal modification protein rimK like family member A"
"ENSG00000171561",1.00500285404548,5.1945498820397,9.07773875899518e-07,3.60544892983241e-06,"OR2AT4","olfactory receptor family 2 subfamily AT member 4"
"ENSG00000123243",1.11465492604236,5.18648107005249,9.40142133733232e-07,3.71832826270557e-06,"ITIH5","inter-alpha-trypsin inhibitor heavy chain 5"
"ENSG00000002746",1.06066119548421,5.18556722390836,9.43878257515729e-07,3.72997243865771e-06,"HECW1","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1"
"ENSG00000174963",1.03539385196631,5.18384237766033,9.50969534145293e-07,3.75484470430288e-06,"ZIC4","Zic family zinc finger 4"
"ENSG00000248801",1.06236253557229,5.18228487166909,9.57417456988149e-07,3.77792837342747e-06,"C8orf34-AS1","C8orf34 antisense RNA 1"
"ENSG00000183454",1.14453451645999,5.18006294825174,9.66689859329274e-07,3.81291950796584e-06,"GRIN2A","glutamate ionotropic receptor NMDA type subunit 2A"
"ENSG00000159263",1.05761923277623,5.1776305259684,9.76941124930957e-07,3.85093469584628e-06,"SIM2","SIM bHLH transcription factor 2"
"ENSG00000237975",1.12863055468887,5.17611922500717,9.83363707751697e-07,3.87300972749874e-06,NA,NA
"ENSG00000211666",-1.25567682032794,-5.17386989356452,9.92999014472422e-07,3.90769071122446e-06,"IGLV2-14","immunoglobulin lambda variable 2-14"
"ENSG00000158856",1.10514921888541,5.17185266849876,1.00171832454715e-06,3.93871212644941e-06,"DMTN","dematin actin binding protein"
