"Protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation","Significant","Assay","UniProt","Panel","ENTREZID"
"OID20783",-0.473020718789404,6.61672402088773,-3.89245965518582,0.000116926816920839,0.00040069165798532,0.197019506704025,"Down",FALSE,"TNFRSF14","Q92956","INFLAMMATION","8764"
"OID20646",-0.588133627574609,5.4808634464752,-3.88795688080976,0.000119032761796071,0.00040693257561384,0.180214867747668,"Down",TRUE,"TNFRSF11A","Q9Y6Q6","INFLAMMATION","8792"
"OID21478",-0.187559092055484,2.10169216710183,-3.88113271722818,0.000122273137164199,0.000417012680209165,0.154905156516161,"Down",FALSE,"FGFR2","P21802","ONCOLOGY","2263"
"OID21365",-0.637977604035305,1.33191148825065,-3.8775788360234,0.000124024124230564,0.000421977317917801,0.141551810771745,"Down",TRUE,"RBP2","P50120","ONCOLOGY","5948"
"OID20768",-0.402271223203025,7.46230731070496,-3.86672786952175,0.000129453727640841,0.000439404695483996,0.101233033207198,"Down",FALSE,"LTBR","P36941","INFLAMMATION","4055"
"OID21074",-0.329952353930222,1.50939164490862,-3.86372689418962,0.000130995462229215,0.000443584160013147,0.0900957440680958,"Down",FALSE,"NPTX1","Q15818","NEUROLOGY","4884"
"OID21303",0.27930673812526,2.4836180156658,3.85377674949338,0.000136213323356176,0.000460162740132331,0.0533331679367919,"Up",FALSE,"HS3ST3B1","Q9Y662","ONCOLOGY","9953"
"OID20375",-0.396265367801596,3.05014516971279,-3.84596470309304,0.000140478018464776,0.000473450680156049,0.0243634920127462,"Down",FALSE,"TIMD4","Q96H15","CARDIOMETABOLIC","91937"
"OID20196",-0.379201525851197,2.59024412532637,-3.84285636064276,0.000142202782534644,0.000478135944098838,0.0128893193857227,"Down",FALSE,"KITLG","P21583","CARDIOMETABOLIC","4254"
"OID21005",-0.407016494325344,0.638313054830287,-3.8395198325998,0.000144076433837209,0.000483298647777867,0.000582377265118339,"Down",FALSE,"CDH15","P55291","NEUROLOGY","1013"
"OID20110",-0.526673665405631,1.45643368146214,-3.83803496794302,0.000144917753185617,0.000484982363705496,-0.00489143405524839,"Down",TRUE,"USP8","P40818","CARDIOMETABOLIC","9101"
"OID21408",-0.68109824716267,3.55773028720627,-3.82969186555791,0.000149731946343904,0.000499027801118557,-0.0356110223503059,"Down",TRUE,"HSPB6","O14558","ONCOLOGY","126393"
"OID20984",-0.622401294661619,3.87969765013055,-3.82955340118134,0.000149813104744479,0.000499027801118557,-0.0361203306215492,"Down",TRUE,"SFRP1","Q8N474","NEUROLOGY","6422"
"OID20481",-0.308913556116014,1.45637911227154,-3.81876604063803,0.000156265291649081,0.000519309538991945,-0.0757466330734591,"Down",FALSE,"IL17D","Q8TAD2","INFLAMMATION","53342"
"OID20636",-0.529455039932741,2.03373028720627,-3.81026887362819,0.000161531594108026,0.000535565308539139,-0.106887203725901,"Down",TRUE,"CLEC7A","Q9BXN2","INFLAMMATION","64581"
"OID20623",0.406132669188732,5.84371644908616,3.80615433135916,0.000164141501073441,0.00054295880794895,-0.121943145911867,"Up",FALSE,"NUDC","Q9Y266","INFLAMMATION","10726"
"OID20661",-0.362270533837746,4.11874882506527,-3.80367020116137,0.000165732422869715,0.000546955270856404,-0.13100739887572,"Down",FALSE,"FLT3LG","P49771","INFLAMMATION","2323"
"OID20598",-0.191451618327027,1.6902180156658,-3.8020800339255,0.000166739998350642,0.00054901257521444,-0.136723046978814,"Down",FALSE,"PTPRM","P28827","INFLAMMATION","5797"
"OID21342",-0.446482253047497,3.62560522193211,-3.7754203052328,0.000184934553982889,0.000607520638256434,-0.233927840768572,"Down",FALSE,"EPHA2","P29317","ONCOLOGY","1969"
"OID20202",-0.265987343421605,2.93921958224543,-3.77449029585196,0.000185578139552612,0.000608236608763035,-0.237210790472285,"Down",FALSE,"GDF2","Q9UK05","CARDIOMETABOLIC","2658"
"OID20256",0.324734043715845,5.63508355091384,3.77162669057696,0.00018765137199736,0.000613624280513106,-0.247629290199624,"Up",FALSE,"VWF","P04275","CARDIOMETABOLIC","7450"
"OID20896",0.924399983186212,2.13839738903394,3.76028952827866,0.000196061739844061,0.000639662616979824,-0.288749841882188,"Up",TRUE,"AGR2","O95994","NEUROLOGY","10551"
"OID21034",0.463215220680956,2.2174135770235,3.74791600684154,0.000205627580173497,0.00066934353546225,-0.333429732681633,"Up",FALSE,"LBR","Q14739","NEUROLOGY","3930"
"OID21406",-0.41639389239176,3.74531592689295,-3.7464636532625,0.00020677880571618,0.000671561166746413,-0.338665103477656,"Down",FALSE,"LGALS7_LGALS7B","P47929","ONCOLOGY","3963"
"OID20500",0.440132828919713,1.62125639686684,3.74157321650091,0.000210700114431259,0.00068274481524324,-0.356280036719764,"Up",FALSE,"PARP1","P09874","INFLAMMATION","142"
"OID20987",0.588339323245057,2.73369138381201,3.73483630315446,0.000216216914721193,0.000698466161517545,-0.380510795102979,"Up",TRUE,"TCL1A","P56279","NEUROLOGY","8115"
"OID20691",-0.430806628835644,3.39826919060052,-3.7344595767938,0.00021652939786723,0.000698466161517545,-0.381864573971402,"Down",FALSE,"F2R","P25116","INFLAMMATION","2149"
"OID21257",0.529962269861284,1.78731723237598,3.73315574539283,0.000217614175933199,0.000700384363532751,-0.386548955908961,"Up",TRUE,"CRH","P06850","ONCOLOGY","1392"
"OID20694",0.342547011349306,5.41166240208877,3.72050191354585,0.000228402832555171,0.000733455388137841,-0.431903989632941,"Up",FALSE,"IL18","Q14116","INFLAMMATION","3606"
"OID20743",-0.480972576712902,3.62947493472585,-3.7070190616462,0.000240470628445589,0.00077047652028867,-0.480131378411221,"Down",FALSE,"EPCAM","P16422","INFLAMMATION","4072"
"OID20629",-0.321154203446825,5.80250313315927,-3.70515120493121,0.000242169705968629,0.000774184585747586,-0.486740131948002,"Down",FALSE,"KLRB1","Q12918","INFLAMMATION","3820"
"OID21009",-0.267068974358973,2.75143002610966,-3.69909337803067,0.000247810289494307,0.000790448445730725,-0.508309104131784,"Down",FALSE,"DDR1","Q08345","NEUROLOGY","780"
"OID20630",0.467370197561999,3.88597493472585,3.69448674883354,0.000252215092266562,0.000802706830398478,-0.524786283253484,"Up",FALSE,"SERPINB8","P50452","INFLAMMATION","5271"
"OID21467",-0.55019566624632,6.81321488250653,-3.69230303777457,0.000254315981457891,0.000807594527785168,-0.532552837523992,"Down",TRUE,"ADM","P35318","ONCOLOGY","133"
"OID20566",-0.334116128625471,1.37683994778068,-3.68935021764703,0.000257183019747096,0.000814888104697562,-0.543047992764179,"Down",FALSE,"NCR1","O76036","INFLAMMATION","9437"
"OID20261",0.395671214796132,4.20156501305483,3.68104275733915,0.000265413220199169,0.000839105070054453,-0.572533093411451,"Up",FALSE,"FUCA1","P04066","CARDIOMETABOLIC","2517"
"OID20556",-0.33771354770912,0.839516187989556,-3.66571412704432,0.000281253792881187,0.000887222229640655,-0.626775371455206,"Down",FALSE,"CNTNAP2","Q9UHC6","INFLAMMATION","26047"
"OID20117",0.62857511979823,2.54853550913838,3.6563116109904,0.000291405970730052,0.000917222758090847,-0.659942939809214,"Up",TRUE,"ADH4","P08319","CARDIOMETABOLIC","127"
"OID21027",0.410051122320301,5.11382663185379,3.65051300199223,0.000297837652186814,0.000935406604340565,-0.680358050360976,"Up",FALSE,"PPCDC","Q96CD2","NEUROLOGY","60490"
"OID20193",0.280308797814205,2.60050574412533,3.64883267471222,0.000299701595174951,0.000939196446282905,-0.686207555608485,"Up",FALSE,"CDHR5","Q9HBB8","CARDIOMETABOLIC","53841"
"OID20752",0.44794644808743,3.7245864229765,3.64801459238194,0.000300649770030717,0.000940106173684672,-0.689144862270368,"Up",FALSE,"CTRC","Q99895","INFLAMMATION","11330"
"OID20667",-0.392042005044134,3.11592637075718,-3.63869884804306,0.000311356822153894,0.000971460477855708,-0.7218585026993,"Down",FALSE,"CDSN","Q15517","INFLAMMATION","1041"
"OID20995",-0.507283522488437,5.3427454308094,-3.62370890109107,0.000329340931316713,0.00102533374913199,-0.774334079029316,"Down",TRUE,"CST5","P28325","NEUROLOGY","1473"
"OID20865",0.450432833123158,1.37364464751958,3.62304144759397,0.000330163968535108,0.00102566154573189,-0.7766659425502,"Up",FALSE,"ATXN10","Q9UBB4","NEUROLOGY","25814"
"OID20142",0.313485241698192,2.62345639686684,3.61934240900759,0.000334751963824925,0.00103765847354841,-0.789563377281065,"Up",FALSE,"DPP7","Q9UHL4","CARDIOMETABOLIC","29952"
"OID20905",-0.21405256830601,-0.496092950391645,-3.61796892045157,0.000336482340173516,0.00104076464092631,-0.794374580231999,"Down",FALSE,"EREG","O14944","NEUROLOGY","2069"
"OID21400",-0.360912652374946,5.04993785900783,-3.61470431164747,0.000340607700495831,0.00105124925271824,-0.805757336599391,"Down",FALSE,"SCG2","P13521","ONCOLOGY","7857"
"OID21488",-0.28313627574611,1.47953107049608,-3.60151563539925,0.000357767142708288,0.00110183027355634,-0.85165493323145,"Down",FALSE,"SEZ6L","Q9BYH1","ONCOLOGY","23544"
"OID20767",-0.304255678856661,5.31121018276762,-3.58760250632309,0.000376716887576494,0.001157695553434,-0.899845602925302,"Down",FALSE,"MATN2","O00339","INFLAMMATION","4147"
"OID20076",-0.415748507776376,1.15526449086162,-3.57768896469861,0.000390840596248232,0.00119595548616429,-0.934172331665083,"Down",FALSE,"FABP6","P51161","CARDIOMETABOLIC","2172"
"OID21037",0.400594934846572,5.32940522193211,3.57440741903417,0.000395614179824786,0.00120797577557611,-0.945496970370082,"Up",FALSE,"ENO1","P06733","NEUROLOGY","2023"
"OID21426",-0.296339188734761,3.22629007832898,-3.57224256361149,0.000398770358739415,0.00121272318376645,-0.952920749776911,"Down",FALSE,"CNTN2","Q02246","ONCOLOGY","6900"
"OID20187",0.66497664144598,2.67991853785901,3.57219301174491,0.000398866267578887,0.00121272318376645,-0.953133413273688,"Up",TRUE,"LEP","P41159","CARDIOMETABOLIC","3952"
"OID21529",-0.354904518705336,5.02803394255875,-3.57107711097675,0.000400513514017546,0.00121514609666895,-0.95697802731668,"Down",FALSE,"FOLR1","P15328","ONCOLOGY","2348"
"OID21306",-0.460229453551911,4.31941540469974,-3.56941462679376,0.00040298208407689,0.00122004533505482,-0.962708485987726,"Down",FALSE,"CALB1","P05937","ONCOLOGY","793"
"OID21530",-0.311850853299705,1.74277206266319,-3.56724048243445,0.000406230539354169,0.00122728000155837,-0.970196319247614,"Down",FALSE,"LYPD3","O95274","ONCOLOGY","27076"
"OID20639",0.319263299705759,3.36437310704961,3.55672107248847,0.000422287354042055,0.00127309837326181,-1.00634745031381,"Up",FALSE,"FCRL2","Q96LA5","INFLAMMATION","79368"
"OID20982",-0.316549705758721,3.65288015665796,-3.5538557762115,0.000426762514505219,0.00128388133311149,-1.01617632732297,"Down",FALSE,"EPHB6","O15197","NEUROLOGY","2051"
"OID20886",-0.47029369482976,0.545230287206266,-3.54189152799547,0.000445962097670982,0.00133882318817612,-1.05718387571283,"Down",FALSE,"ANXA10","Q9UJ72","NEUROLOGY","11199"
"OID21183",0.137462030264817,0.345355613577023,3.53734976826282,0.000453402238339242,0.00135830565741463,-1.07262425340777,"Up",FALSE,"PDGFC","Q9NRA1","ONCOLOGY","56034"
"OID21369",-0.528172038671709,3.68068276762402,-3.53570396944687,0.000456198689926303,0.00136382411695541,-1.07832891619293,"Down",TRUE,"RBP5","P82980","ONCOLOGY","83758"
"OID21500",-0.276147112232029,1.91125326370757,-3.52153077781635,0.000480470488634116,0.00143338690659322,-1.12661577884489,"Down",FALSE,"CTSF","Q9UBX1","ONCOLOGY","8722"
"OID20535",0.301642833123159,1.29090652741514,3.51572754846364,0.000490769804695726,0.0014610626060629,-1.1463588162654,"Up",FALSE,"IL7","P13232","INFLAMMATION","3574"
"OID20137",0.512532728036989,3.7309501305483,3.49723296718426,0.000524948991647473,0.00155956779431235,-1.20902011074932,"Up",TRUE,"ACY1","Q03154","CARDIOMETABOLIC","95"
"OID20407",-0.259909344262294,4.3758725848564,-3.48246218760067,0.000553781899283219,0.00164181397111145,-1.25877648600225,"Down",FALSE,"ANGPTL3","Q9Y5C1","CARDIOMETABOLIC","27329"
"OID20687",-0.441618095838585,4.77753133159269,-3.47936328207897,0.000560077952792521,0.00165704222472156,-1.26926964780933,"Down",FALSE,"MMP10","P09238","INFLAMMATION","4319"
"OID20374",-0.285949562841529,3.26806892950392,-3.4657340619614,0.000588302795499428,0.00173695184869563,-1.31498755771309,"Down",FALSE,"APOM","O95445","CARDIOMETABOLIC","55937"
"OID21438",-0.277797120638924,3.95201749347258,-3.4650702102704,0.000589699445062723,0.00173748558143223,-1.31719612645155,"Down",FALSE,"GPC1","P35052","ONCOLOGY","2817"
"OID20469",-0.232888146279948,0.540471540469974,-3.46415908183064,0.000591685363697937,0.00173974976280731,-1.32030406769712,"Down",FALSE,"IL17A","Q16552","INFLAMMATION","3605"
"OID20778",-0.906599319041611,7.7375498694517,-3.45967450335401,0.000601321828143911,0.00176445357785965,-1.33531691660276,"Down",TRUE,"FABP1","P07148","INFLAMMATION","2168"
"OID20603",-0.241136868432114,2.93286553524804,-3.45519929007419,0.000611028242342536,0.00178926098013829,-1.35021483545388,"Down",FALSE,"CD200","P41217","INFLAMMATION","4345"
"OID20346",-0.312436296763344,1.82496866840731,-3.45359135975439,0.000614627790606442,0.00179612088502373,-1.35565201999285,"Down",FALSE,"ART3","Q13508","CARDIOMETABOLIC","419"
"OID20277",0.192977385456074,3.90254830287206,3.44929515957081,0.000624124470956457,0.00182015075305465,-1.36991820562918,"Up",FALSE,"ICAM3","P32942","CARDIOMETABOLIC","3385"
"OID21189",0.284573110550651,1.32193237597911,3.44505803604144,0.000633757181434969,0.00184447864006226,-1.3841210614883,"Up",FALSE,"UXS1","Q8NBZ7","ONCOLOGY","80146"
"OID21085",0.2320298654897,1.90197702349869,3.4378771939806,0.000650231050147086,0.00188627907940598,-1.40796871010303,"Up",FALSE,"NID2","Q14112","NEUROLOGY","22795"
"OID21218",0.385624745691468,2.4907684073107,3.43767304154608,0.000650759682398284,0.00188627907940598,-1.40870558827401,"Up",FALSE,"SFTPA2","Q8IWL1","ONCOLOGY","729238"
"OID21401",-0.365813665405632,3.03903368146214,-3.41547879789724,0.000704455521857234,0.00203778732942103,-1.48229125056338,"Down",FALSE,"CA14","Q9ULX7","ONCOLOGY","23632"
"OID21278",0.363833694829759,1.4387908616188,3.41070815728183,0.000716524622974647,0.00206434210933623,-1.49804989916908,"Up",FALSE,"SF3B4","Q15427","ONCOLOGY","10262"
"OID20269",0.175748978562421,4.92893368146214,3.41068781244366,0.000716504014980148,0.00206434210933623,-1.49804547870705,"Up",FALSE,"MET","P08581","CARDIOMETABOLIC","4233"
"OID21125",-0.428793093736862,1.03496240208877,-3.40853319557729,0.000722090757272549,0.00207619253952208,-1.50522747596389,"Down",FALSE,"EFNA1","P20827","NEUROLOGY","1942"
"OID21033",-0.517134762505253,4.00211070496084,-3.40543671458326,0.000730084835503198,0.00209496230910456,-1.51543871808023,"Down",TRUE,"PRL","P01236","NEUROLOGY","5617"
"OID20460",-0.265651231609919,0.605232114882507,-3.40379690406885,0.000734351628562792,0.00210298292027301,-1.52084277109162,"Down",FALSE,"WNT9A","O14904","INFLAMMATION","7483"
"OID21075",0.387244787725933,2.49321749347259,3.39278808324074,0.000763604183000885,0.00218238075501653,-1.55705927954906,"Up",FALSE,"GGT1","P19440","NEUROLOGY","2678"
"OID20209",0.251864043715846,4.48630391644909,3.38748358542824,0.000778019393865839,0.00221914114537781,-1.57441219374241,"Up",FALSE,"LILRA5","A6NI73","CARDIOMETABOLIC","353514"
"OID21152",0.301008823034887,1.98040548302872,3.38647194146786,0.000780874082304926,0.00222284674026641,-1.57778806876361,"Up",FALSE,"LILRA2","Q8N149","NEUROLOGY","11027"
"OID20708",-0.470923060109287,1.69604960835509,-3.38277606520273,0.000791147621348449,0.00224761421651478,-1.58990060152825,"Down",FALSE,"LY6D","Q14210","INFLAMMATION","8581"
"OID21325",-0.188112055485497,0.187644125326371,-3.35852069910564,0.00086174525762097,0.00244332137527851,-1.66907236825444,"Down",FALSE,"DSG4","Q86SJ6","ONCOLOGY","147409"
"OID21083",-0.402269831862125,2.24004046997389,-3.33386194849332,0.000939524734846553,0.00265857593286282,-1.74903276805836,"Down",FALSE,"MMP3","P08254","NEUROLOGY","4314"
"OID21491",0.202781286254728,2.3588684073107,3.33232279964207,0.000944501024987765,0.00266737542432315,-1.75393990103848,"Up",FALSE,"FLT4","P35916","ONCOLOGY","2324"
"OID20963",0.370509096258931,3.60553498694517,3.33018492137094,0.000951665001874272,0.00268230628733399,-1.76090688023488,"Up",FALSE,"LPO","P22079","NEUROLOGY","4025"
"OID20960",0.46823277847835,4.11650287206266,3.32584088415994,0.000966195424831203,0.00271790012221218,-1.77491901284223,"Up",FALSE,"FKBP4","Q02790","NEUROLOGY","2288"
"OID20429",0.35496618327028,3.79833054830287,3.31971734330571,0.000987028688870682,0.00277104910883341,-1.79464179373269,"Up",FALSE,"LILRB4","Q8NHJ6","INFLAMMATION","11006"
"OID20538",-0.307870428751575,3.59381749347259,-3.31765953231565,0.000994106241336117,0.00278544670366532,-1.80125028598313,"Down",FALSE,"ISM1","B1AKI9","INFLAMMATION","140862"
"OID20280",0.43211922656578,5.59111070496084,3.31607065807598,0.000999632877392202,0.00279545084499698,-1.80637078345052,"Up",FALSE,"CPA1","P15085","CARDIOMETABOLIC","1357"
"OID21102",-0.270881525851196,2.81670417754569,-3.31416684735703,0.00100623142716088,0.00280840763557208,-1.812461050475,"Down",FALSE,"PIGR","P01833","NEUROLOGY","5284"
"OID20782",-0.411997150063049,4.30204673629243,-3.30374993759063,0.00104333244957668,0.00290261245708975,-1.84590839596262,"Down",FALSE,"FSTL3","O95633","INFLAMMATION","10272"
"OID20404",0.347531509037408,4.15574203655352,3.30355255837309,0.00104404674803648,0.00290261245708975,-1.8465406613456,"Up",FALSE,"FETUB","Q9UGM5","CARDIOMETABOLIC","26998"
"OID21004",0.387493131567884,6.05862167101828,3.30269784450274,0.00104714513004891,0.00290324960048314,-1.84927815679429,"Up",FALSE,"CCL2","P13500","NEUROLOGY","6347"
"OID20962",0.455290088272381,2.93282167101828,3.3023690627499,0.00104833925391833,0.00290324960048314,-1.85033100766443,"Up",FALSE,"PRDX1","Q06830","NEUROLOGY","5052"
"OID21082",0.5433745691467,4.84793394255875,3.29752389788121,0.00106608402896808,0.00294668100076477,-1.86583509513731,"Up",TRUE,"SIGLEC5","O15389","NEUROLOGY","8778"
"OID20548",-0.52073745691467,2.47318146214099,-3.27521558348558,0.00115144190876234,0.00317646812282121,-1.93694210408727,"Down",TRUE,"CEACAM21","Q3KPI0","INFLAMMATION","90273"
"OID20253",-0.260447154266498,2.65579686684073,-3.26235344299799,0.00120344171963082,0.00331352257678697,-1.97770182522921,"Down",FALSE,"NOTCH3","Q9UM47","CARDIOMETABOLIC","4854"
"OID20194",0.302796132828919,4.9809044386423,3.24695728006593,0.00126864859248739,0.00348634392050863,-2.02634694944545,"Up",FALSE,"THOP1","P52888","CARDIOMETABOLIC","7064"
"OID20935",-0.411116633039089,3.58471331592689,-3.24217299775487,0.00128958110992317,0.00353706603854166,-2.04142531834083,"Down",FALSE,"EFNA4","P52798","NEUROLOGY","1945"
"OID21522",-0.302204325346783,2.65525274151436,-3.22816765327682,0.00135264185993117,0.00370292187325985,-2.08540870226833,"Down",FALSE,"ITGB5","P18084","ONCOLOGY","3693"
"OID20357",-0.135752425388819,1.43608146214099,-3.21319813430487,0.00142307693118902,0.00388829241810538,-2.1321655008019,"Down",FALSE,"HYAL1","Q12794","CARDIOMETABOLIC","3373"
"OID20118",0.190412795292139,0.646706005221932,3.20891130844296,0.00144398490958573,0.00392782003619422,-2.1455740909877,"Up",FALSE,"CLTA","P09496","CARDIOMETABOLIC","1211"
"OID20542",0.274565582177384,1.57572062663185,3.20882301540587,0.00144444692723496,0.00392782003619422,-2.14586338259414,"Up",FALSE,"SCRN1","Q12765","INFLAMMATION","9805"
"OID21360",0.327541639344262,3.88283603133159,3.20854863244033,0.00144578960044658,0.00392782003619422,-2.14671839121595,"Up",FALSE,"OGFR","Q9NZT2","ONCOLOGY","11054"
"OID20111",-0.18237756200084,2.29268511749347,-3.1985810895569,0.00149523535906547,0.0040544427478265,-2.17767735436279,"Down",FALSE,"BMP6","P22004","CARDIOMETABOLIC","654"
"OID20628",-0.222654838167296,3.36967206266319,-3.19089704432566,0.00153452647951944,0.00415310291521456,-2.20153020765572,"Down",FALSE,"CD244","Q9BZW8","INFLAMMATION","51744"
"OID20534",0.376795451870532,1.5736180156658,3.17610171603792,0.00161296148207759,0.00435713035517746,-2.24733787346035,"Up",FALSE,"PSIP1","O75475","INFLAMMATION","11168"
"OID21497",0.171796099201344,4.43809608355091,3.17086706761658,0.00164142020202375,0.00442564050696591,-2.26342789014027,"Up",FALSE,"KDR","P35968","ONCOLOGY","3791"
"OID21132",0.310615813366959,3.88500339425587,3.15784271760218,0.00171471617707955,0.00461455634095421,-2.30353330803153,"Up",FALSE,"GNLY","P22749","NEUROLOGY","10578"
"OID21474",-0.244626948297602,2.66900417754569,-3.1563970086384,0.00172293737011882,0.00462401738382417,-2.30793723457065,"Down",FALSE,"DCBLD2","Q96PD2","ONCOLOGY","131566"
