"OlinkID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Assay","UniProt","MissingFreq","LOD","Panel","Panel_Version"
"OID21515",0.457295329970574,2.64393263707572,6.25060679277543,1.08747703254782e-09,1.08671655909849e-08,11.3351370117707,"CREG1","O75629",0.06,1.6227,"ONCOLOGY",1
"OID21378",-1.23029272123225,2.45634973544974,-6.22692067901915,1.26278851845855e-09,1.25314221727588e-08,11.1956999247877,"MUC16","Q8WXI7",0.47,2.4159,"ONCOLOGY",1
"OID20951",-0.643593724253886,2.66172245430809,-6.21829191032302,1.31176571131921e-09,1.29276772515528e-08,11.1526985203045,"MDGA1","Q8NFP4",0.07,1.2496,"NEUROLOGY",1
"OID21328",-0.782886116015129,3.64637206266319,-6.21493124463638,1.33752846527631e-09,1.30912888827386e-08,11.1337773583312,"CD302","Q8IX05",0.04,1.0574,"ONCOLOGY",1
"OID20393",-0.598457990752415,3.08158015665796,-6.20967669568532,1.37880501082887e-09,1.34034854454044e-08,11.1042100224663,"CR2","P20023",0.03,-0.4762,"CARDIOMETABOLIC",1
"OID21499",-1.00446188734762,3.71093420365535,-6.20725902705413,1.3982129604475e-09,1.35003129762127e-08,11.0906126657019,"KLK1","P06870",0.33,2.9441,"ONCOLOGY",1
"OID20543",0.753855573770491,2.45647885117493,6.19640727131968,1.48866945559154e-09,1.42772392754383e-08,11.0296339306086,"PROK1","P58294",0.07,0.8195,"INFLAMMATION",1
"OID20129",-0.679714619588059,1.66976161879896,-6.19418219034301,1.50791211656339e-09,1.43653760971273e-08,11.0171414149011,"TSHB","P01222",0.22,0.9356,"CARDIOMETABOLIC",1
"OID21057",-0.358792156368221,2.92116240208877,-6.18609057917496,1.57921559216733e-09,1.4912257230317e-08,10.9721674638674,"NTRK3","Q16288",0.04,1.2524,"NEUROLOGY",1
"OID21123",-1.055774901219,2.65273289817232,-6.18540841123168,1.58618831281189e-09,1.4912257230317e-08,10.9679175767532,"OGN","P20774",0.05,0.8725,"NEUROLOGY",1
"OID20912",-0.7950062211013,2.462972845953,-6.15046029935419,1.93937702125388e-09,1.81135278651752e-08,10.7724138612234,"PTPRN2","Q92932",0.03,0.6776,"NEUROLOGY",1
"OID20307",-0.302471076082387,1.63358903394256,-6.12955878294654,2.18504555740958e-09,2.0275520139859e-08,10.6564075255498,"CNTN1","Q12860",0.04,-0.0647,"CARDIOMETABOLIC",1
"OID20200",-1.13740756620428,3.13081618798956,-6.12059357476107,2.30129254255851e-09,2.12164325375233e-08,10.6060558647013,"FABP2","P12104",0.05,0.8544,"CARDIOMETABOLIC",1
"OID20745",-0.829343900798651,4.64194360313316,-6.10574499635532,2.50502065855604e-09,2.28026774444853e-08,10.5235966360943,"CCL17","Q92583",0.04,0.9313,"INFLAMMATION",1
"OID20410",0.430565443463641,4.84201566579634,6.10570284968724,2.50526267234723e-09,2.28026774444853e-08,10.5234917757802,"C2","P06681",0.03,0.3922,"CARDIOMETABOLIC",1
"OID21008",-0.635489264396802,1.3641135770235,-6.10350668512593,2.5372225695411e-09,2.29474117207229e-08,10.5111808080953,"CDH3","P22223",0.04,-0.21,"NEUROLOGY",1
"OID20414",-0.57440583858764,4.4772634464752,-6.06991031013168,3.07207206506141e-09,2.761000616964e-08,10.3252731726409,"EFEMP1","Q12805",0.03,0.2638,"CARDIOMETABOLIC",1
"OID20295",-0.811482934005881,4.16732349869452,-6.06348177429046,3.18629846835431e-09,2.84576281954895e-08,10.2897968104731,"DLK1","P80370",0.03,-0.1999,"CARDIOMETABOLIC",1
"OID20380",-0.469242879361074,3.98568120104439,-6.0587503058247,3.27301197556361e-09,2.90505224414932e-08,10.2637056419022,"CD46","P15529",0.03,0.8429,"CARDIOMETABOLIC",1
"OID21412",-0.571479083648589,2.75873133159269,-6.0551821078983,3.33992769208745e-09,2.94614609382282e-08,10.2440403115166,"ANGPTL7","O43827",0.03,0.2724,"ONCOLOGY",1
"OID21384",-0.708368827238333,2.53150966057441,-6.0073574131587,4.37676751190136e-09,3.83705568988162e-08,9.98138873019704,"MOG","Q16653",0.03,-0.0526,"ONCOLOGY",1
"OID20602",0.543093589743589,1.47319608355091,6.00455804346346,4.44635212034699e-09,3.87429096339991e-08,9.96606803051447,"SLAMF7","Q9NQ25",0.08,0.3881,"INFLAMMATION",1
"OID21126",-0.430099983186211,2.84283577023499,-5.98666183286712,4.91699055522536e-09,4.25841182025275e-08,9.86834488793993,"IL1RAP","Q9NPH3",0.04,0.0749,"NEUROLOGY",1
"OID20361",-0.426051778058005,3.45953133159269,-5.9675313276471,5.47427852557896e-09,4.68480258441827e-08,9.76408554507553,"SPARCL1","Q14515",0.03,0.1111,"CARDIOMETABOLIC",1
"OID21032",-0.531133089533416,0.727250391644909,-5.96753232750484,5.47489175365886e-09,4.68480258441827e-08,9.76398613185864,"SUMF2","Q8NBJ7",0.05,-0.3754,"NEUROLOGY",1
"OID21528",0.447959630096678,5.96187127937337,5.93999926299182,6.38696582029884e-09,5.43272271262324e-08,9.61438623663691,"CEACAM1","P13688",0.03,2.0655,"ONCOLOGY",1
"OID21094",-0.828694716267335,1.80764647519582,-5.93387188170181,6.60928165948572e-09,5.58855827893793e-08,9.58117150825951,"PIK3IP1","Q96FE7",0.03,-0.1064,"NEUROLOGY",1
"OID21072",-0.19471713745271,-0.150665796344648,-5.93161742633237,6.68975543466119e-09,5.62332971537108e-08,9.56938502186547,"APOH","P02749",0.73,0.0539,"NEUROLOGY",1
"OID21520",-0.337366481715005,4.5307861618799,-5.90985958304168,7.5526203358879e-09,6.30496141239759e-08,9.45163857006574,"ERBB2","P04626",0.03,0.7019,"ONCOLOGY",1
"OID21351",-0.3765317864649,3.02839451697128,-5.90902089401003,7.58889687146526e-09,6.30496141239759e-08,9.44699827265209,"ICOSLG","O75144",0.03,0.2326,"ONCOLOGY",1
"OID21337",0.681648297604035,3.46018851174935,5.85334233756609,1.03354914341095e-08,8.53723541002455e-08,9.14729873167506,"ELOA","Q14241",0.04,0.8972,"ONCOLOGY",1
"OID21446",-0.880708692728034,4.48751644908616,-5.8409786221738,1.10651865498324e-08,9.08744343661527e-08,9.08112429219014,"TNFRSF19","Q9NS68",0.04,1.6173,"ONCOLOGY",1
"OID20600",-0.599551975620005,2.88092819843342,-5.83271888361187,1.15804228528202e-08,9.4562424323886e-08,9.03698078941359,"TGFA","P01135",0.04,1.0033,"INFLAMMATION",1
"OID21135",0.589674413619167,2.13862637075718,5.81341335120183,1.28776634269139e-08,1.04557846801477e-07,8.93400780498439,"TXNRD1","Q16881",0.04,0.5902,"NEUROLOGY",1
"OID20784",-0.860354821353506,6.08858668407311,-5.80024168192798,1.38429778101969e-08,1.1176053836594e-07,8.86391605905099,"REG4","Q9BYZ8",0.04,1.2277,"INFLAMMATION",1
"OID20235",0.433216372425389,2.69386005221932,5.79667441435425,1.41158592046432e-08,1.13323386536152e-07,8.84498577281861,"PCSK9","Q8NBP7",0.03,0.059,"CARDIOMETABOLIC",1
"OID21495",0.339108432114334,3.06705744125326,5.78484835167141,1.50552085075615e-08,1.20189346130197e-07,8.78249514549107,"TXNDC15","Q96J42",0.03,0.1198,"ONCOLOGY",1
"OID20276",-0.5682584741488,2.88465117493473,-5.77854883391521,1.55886515543678e-08,1.23756572617731e-07,8.74877025424107,"CTSB","P07858",0.03,0.3666,"CARDIOMETABOLIC",1
"OID20437",0.167229693148381,1.45915195822454,5.74150768861258,1.90697098588128e-08,1.50555886122892e-07,8.55336921909489,"AMBN","Q9NP70",0.04,0.8611,"INFLAMMATION",1
"OID21330",-0.334454703656997,0.81918955613577,-5.71890061462985,2.1562313804925e-08,1.69299705644164e-07,8.43433629843873,"GFRA2","O00451",0.08,0.2015,"ONCOLOGY",1
"OID20676",0.509366364018493,3.16357989556136,5.6908269651547,2.51089432036732e-08,1.96069288732508e-07,8.28684266715961,"SMPDL3A","Q92484",0.03,0.7667,"INFLAMMATION",1
"OID21110",-0.616847356031944,3.79365639686684,-5.65794468281888,2.99766980779071e-08,2.3280816061592e-07,8.11522597917825,"CD99","P14209",0.03,0.1433,"NEUROLOGY",1
"OID21463",-0.664091828499365,5.36873864229765,-5.6374221099401,3.34683515688774e-08,2.58520402118518e-07,8.00854225355274,"ANGPT2","O15123",0.04,0.7506,"ONCOLOGY",1
"OID20679",0.368868499369482,2.64283107049608,5.62826728763408,3.5143513874745e-08,2.70000437241992e-07,7.9612404449856,"CTSC","P53634",0.1,1.9153,"INFLAMMATION",1
"OID21017",0.388913068516183,0.620263968668407,5.62699710062147,3.53860495696806e-08,2.70409972380073e-07,7.95458924447364,"EZR","P15311",0.17,0.1409,"NEUROLOGY",1
"OID21411",-1.39830217738545,3.13947467362924,-5.62109805025349,3.65255814714853e-08,2.77633276184854e-07,7.92391823588252,"FGF23","Q9GZV9",0.04,0.7403,"ONCOLOGY",1
"OID20932",0.510989991593106,2.13320234986945,5.6171852314506,3.72978430355649e-08,2.82003268242446e-07,7.90366504526239,"SERPINB9","P50453",0.04,0.409,"NEUROLOGY",1
"OID21011",0.548477393862967,4.51082062663185,5.60884371622948,3.89976211356807e-08,2.92178742782457e-07,7.86052832545938,"PVR","P15151",0.03,0.6054,"NEUROLOGY",1
"OID20300",-0.37414846153846,3.28763733681462,-5.60854669564682,3.90525821353738e-08,2.92178742782457e-07,7.85914929679756,"HYOU1","Q9Y4L1",0.03,-0.0357,"CARDIOMETABOLIC",1
"OID20928",-0.443604379991591,2.23233289817232,-5.5925108334246,4.25469427901088e-08,3.16664485661799e-07,7.77622305894364,"CLEC10A","Q8IUN9",0.04,0.7465,"NEUROLOGY",1
"OID20970",-0.813580071458594,2.76204960835509,-5.57940336164341,4.5620970930276e-08,3.3778428735422e-07,7.7087172836044,"LAYN","Q6UX15",0.03,0.5931,"NEUROLOGY",1
"OID21150",0.667131530054643,4.28928328981723,5.56362741820497,4.96082124396516e-08,3.65413069980733e-07,7.62764685349352,"CTRB1","P17538",0.04,0.9719,"NEUROLOGY",1
"OID21065",-0.427189104665824,3.76425639686684,-5.52956917674295,5.94064158725693e-08,4.35342401445649e-07,7.45329203739299,"RGMA","Q96B86",0.03,0.6986,"NEUROLOGY",1
"OID20807",-0.53358126944094,0.715144386422977,-5.51661232671623,6.36081850655179e-08,4.63755594176659e-07,7.38720127205806,"MMP13","P45452",0.97,2.5975,"NEUROLOGY",1
"OID20268",-0.321280849096258,2.64179843342037,-5.5149502731346,6.41479404613889e-08,4.65316786392511e-07,7.37900177375359,"PDGFRB","P09619",0.03,-0.1426,"CARDIOMETABOLIC",1
"OID20719",0.438951424968474,4.62042584856397,5.51222828229008,6.50942718023044e-08,4.6979653740148e-07,7.36486890293627,"CSF1","P09603",0.04,0.3549,"INFLAMMATION",1
"OID20148",0.544972559899117,2.94804751958225,5.48282937228522,7.59691087950021e-08,5.45526916924914e-07,7.21550196432589,"DCTPP1","Q9H773",0.03,-0.0475,"CARDIOMETABOLIC",1
"OID20512",-0.748380731399744,0.371884856396867,-5.47918563116076,7.74342071836561e-08,5.53267410327223e-07,7.19703672215124,"ALDH3A1","P30838",0.65,0.3123,"INFLAMMATION",1
"OID21423",0.397121803278688,4.49359582245431,5.47148632989005,8.06168253015024e-08,5.73141509233069e-07,7.15809787897265,"GALNT2","Q10471",0.03,-0.0726,"ONCOLOGY",1
"OID20205",-0.740879352669186,2.38983289817232,-5.46027743717911,8.54891663011976e-08,6.04772369526789e-07,7.10138489723428,"NPDC1","Q9NQX5",0.03,-0.0067,"CARDIOMETABOLIC",1
"OID21451",-0.999776460697766,4.7355590078329,-5.44956185946202,9.04096682343698e-08,6.36430620231106e-07,7.04730300654566,"EDA2R","Q9HAV5",0.04,1.3131,"ONCOLOGY",1
"OID20233",-0.819583593947033,5.34278668407311,-5.42897015984987,1.00649456365536e-07,7.05039574246821e-07,6.94363129609393,"FAM3C","Q92520",0.03,1.2947,"CARDIOMETABOLIC",1
"OID20298",0.636091013030684,3.18839895561358,5.42549366435289,1.0248597050817e-07,7.14402204176466e-07,6.92616157619057,"CELA3A","P09093",0.04,0.1753,"CARDIOMETABOLIC",1
"OID21321",-0.624139894913828,0.775616971279373,-5.41520004613458,1.08116724124837e-07,7.47027122811708e-07,6.87449141081693,"TAFA5","Q7Z5A7",0.5,0.6692,"ONCOLOGY",1
"OID21531",-0.468750676754938,3.90753342036554,-5.41503080687963,1.08211766565447e-07,7.47027122811708e-07,6.87364259508932,"MIA","Q16674",0.04,0.2318,"ONCOLOGY",1
"OID20596",1.13781348886087,2.9021365535248,5.41397806125748,1.08804799547274e-07,7.47509896889682e-07,6.86836308359684,"KRT19","P08727",0.11,0.8425,"INFLAMMATION",1
"OID20649",-0.461524287515762,3.69355221932115,-5.39816968678423,1.18098915322059e-07,8.07403646593614e-07,6.78919009220108,"CD6","P30203",0.03,1.0294,"INFLAMMATION",1
"OID20161",-0.271305792349726,2.39388041775457,-5.39720079684462,1.18652740227193e-07,8.07403646593614e-07,6.78463885522063,"TYRO3","Q06418",0.03,0.673,"CARDIOMETABOLIC",1
"OID20136",-0.288014678436318,0.991987206266319,-5.39149733821362,1.22207906772564e-07,8.27654496578173e-07,6.75612619220645,"NTRK2","Q16620",0.24,0.5039,"CARDIOMETABOLIC",1
"OID20999",-0.687155073560315,4.64355953002611,-5.3721229897833,1.35119183296736e-07,9.10779777976586e-07,6.65917417597046,"ACVRL1","P37023",0.04,1.2452,"NEUROLOGY",1
"OID20274",1.09527965952081,3.45766240208877,5.35538973723017,1.47285922496596e-07,9.85165657435257e-07,6.57593286727683,"PLA2G2A","P14555",0.51,3.5741,"CARDIOMETABOLIC",1
"OID20941",0.438959693148381,2.20979268929504,5.35506328782888,1.47533555417176e-07,9.85165657435257e-07,6.57431113198843,"IFNGR2","P38484",0.04,-0.2418,"NEUROLOGY",1
"OID21453",0.865915788146278,8.89979817232376,5.34110513102663,1.58508301562689e-07,1.0535272694562e-06,6.50504939711571,"SORD","Q00796",0.04,1.7427,"ONCOLOGY",1
"OID20847",0.849350575872214,3.03329373368146,5.33948245593067,1.59834438433119e-07,1.0574232061154e-06,6.4970076222338,"PTS","Q03393",0.23,2.175,"NEUROLOGY",1
"OID21101",-0.806111084489278,6.00934621409922,-5.31488699425653,1.81303803301387e-07,1.19393149731651e-06,6.37537340654483,"GUCA2A","Q02747",0.03,0.139,"NEUROLOGY",1
"OID21503",0.291298667507356,1.06114464751958,5.31078650174398,1.85086193989328e-07,1.21324849179243e-06,6.35541846576929,"SIAE","Q9HAT2",0.05,0.2835,"ONCOLOGY",1
"OID21093",0.428751193778897,3.45517859007833,5.30549227813045,1.90222144967219e-07,1.24122121076783e-06,6.32904064171114,"INHBC","P55103",0.04,0.7445,"NEUROLOGY",1
"OID20366",-0.333618192517866,2.18406083550914,-5.29702943300481,1.98580291746469e-07,1.28986925866229e-06,6.28753391826626,"CHL1","O00533",0.03,-0.1984,"CARDIOMETABOLIC",1
"OID20657",0.446891546868431,5.01103994778068,5.28983773521155,2.06036813699232e-07,1.33224708948508e-06,6.25199287259272,"MERTK","Q12866",0.03,1.1934,"INFLAMMATION",1
"OID21486",-0.663103236654053,2.48390026109661,-5.26626153468961,2.32286592976131e-07,1.49521415028329e-06,6.13632781684382,"NBL1","P41271",0.07,1.3208,"ONCOLOGY",1
"OID21484",-0.231159041614122,0.799102349869452,-5.25444987656475,2.46554061899533e-07,1.57993611862974e-06,6.07881272579341,"L1CAM","P32004",0.04,-0.0192,"ONCOLOGY",1
"OID20726",0.405014232870954,3.80167963446475,5.25003735246049,2.5220538689671e-07,1.60893525837231e-06,6.05699133432708,"ANGPTL2","Q9UKU9",0.04,0.5321,"INFLAMMATION",1
"OID21309",0.866616792770069,4.76698590078329,5.24511938623113,2.58563721291497e-07,1.64216692322466e-06,6.0329842456964,"GRPEL1","Q9HAV7",0.03,0.1647,"ONCOLOGY",1
"OID20489",0.577759197141656,2.13458903394256,5.24137837835587,2.63504210390142e-07,1.66613945419254e-06,6.01473553065993,"GBP2","P32456",0.76,2.5835,"INFLAMMATION",1
"OID20565",-0.479635052543084,2.67404647519582,-5.23707543931708,2.69300030126324e-07,1.69528521167628e-06,5.99375964470116,"CD83","Q01151",0.04,1.1751,"INFLAMMATION",1
"OID20287",-0.232175758722151,4.28707859007833,-5.22540894029154,2.85557018086271e-07,1.78974113528632e-06,5.9372223673995,"ENG","P17813",0.03,-0.2823,"CARDIOMETABOLIC",1
"OID21038",-0.781876654056322,2.60583107049608,-5.22023410353069,2.93196170878146e-07,1.82959531958459e-06,5.91180534256519,"CHGB","P05060",0.11,1.2025,"NEUROLOGY",1
"OID21296",0.918449924337955,5.68130652741514,5.21616848265735,2.99265848935708e-07,1.8593517309962e-06,5.89205526028398,"KRT18","P05783",0.04,0.1281,"ONCOLOGY",1
"OID20937",0.854003488860865,4.21807597911227,5.19291852954026,3.36387263007655e-07,2.08094112051056e-06,5.77936745873288,"FKBP5","Q13451",0.03,0.4044,"NEUROLOGY",1
"OID20714",0.896143215636819,6.54355039164491,5.18194696888079,3.55418516070983e-07,2.18919422183377e-06,5.7263422981535,"SHMT1","P34896",0.04,0.8629,"INFLAMMATION",1
"OID20738",-0.719941357713322,5.09653368146214,-5.17217061017219,3.73252376121511e-07,2.28917444411004e-06,5.67917559177261,"COLEC12","Q5KU26",0.04,0.7968,"INFLAMMATION",1
"OID20389",-0.313757742749052,1.62556762402089,-5.17077896714577,3.75777965897638e-07,2.29481501396464e-06,5.67265636205501,"AOC3","Q16853",0.04,-0.1565,"CARDIOMETABOLIC",1
"OID20974",-0.470242942412775,4.66189634464752,-5.14162977508924,4.34727302319635e-07,2.6435119787862e-06,5.5323282361401,"ADGRB3","O60242",0.03,0.7988,"NEUROLOGY",1
"OID21518",-0.504423854560737,0.94673681462141,-5.13250444073728,4.54924951579922e-07,2.75460913477843e-06,5.48859840582027,"KLK11","Q9UBX7",0.04,-0.4568,"ONCOLOGY",1
"OID21396",-0.427804169819249,1.37581018276762,-5.12537753106896,4.71328467503644e-07,2.84189189899877e-06,5.45449235322131,"PDCD1","Q15116",0.04,0.1329,"ONCOLOGY",1
"OID21098",-0.360353085329969,2.92913603133159,-5.12020570216646,4.83552788027264e-07,2.90334846256706e-06,5.42983277643399,"SUSD2","Q9UGT4",0.03,0.3129,"NEUROLOGY",1
"OID21114",0.499644527112231,2.07570078328982,5.10750984298856,5.15010819620874e-07,3.07929063279594e-06,5.36916756659367,"SOD2","P04179",0.06,0.7955,"NEUROLOGY",1
"OID21165",0.428388175704077,0.467415143603133,5.10485029158862,5.21839062560318e-07,3.10051870684829e-06,5.35648944562158,"SFTPA1","Q8IWL2",0.5,0.2936,"ONCOLOGY",1
"OID20757",-0.344544485077761,6.03507127937337,-5.10441706901747,5.2290063565461e-07,3.10051870684829e-06,5.35452132150762,"IL1R2","P27930",0.03,0.6715,"INFLAMMATION",1
"OID20919",-0.481819920134509,1.15923733681462,-5.06212877367186,6.44307006252763e-07,3.80460624766611e-06,5.15362558659358,"ULBP2","Q9BZM5",0.16,0.5972,"NEUROLOGY",1
"OID20979",0.589784657419084,6.51764621409922,5.05725510962757,6.5993022064027e-07,3.88082421932076e-06,5.13057758388118,"MATN3","O15232",0.03,0.9374,"NEUROLOGY",1
"OID21095",-0.249697999159309,2.86424151436031,-5.05329398817116,6.72718672316042e-07,3.93981550303124e-06,5.11208621290568,"NCAM2","O15394",0.03,0.5075,"NEUROLOGY",1
"OID21258",-0.27467247583018,0.648522454308094,-5.04739018644727,6.92499731051039e-07,4.03911067621198e-06,5.08421066469037,"PLXDC1","Q8IUK5",0.73,0.8868,"ONCOLOGY",1
"OID20237",0.514552597730138,3.33809582245431,5.04214463731084,7.10733784544854e-07,4.11055419401852e-06,5.05924222809353,"UMOD","P07911",0.04,0.3522,"CARDIOMETABOLIC",1
"OID20949",0.238956174863387,1.49892480417755,5.04147230654234,7.12892085618083e-07,4.11055419401852e-06,5.05629726267881,"GLB1","P16278",0.22,1.2406,"NEUROLOGY",1
"OID20155",-0.466014922236232,1.40725561357702,-5.04138701313782,7.13378194623228e-07,4.11055419401852e-06,5.05567046114844,"IGFBPL1","Q8WX77",0.04,0.2847,"CARDIOMETABOLIC",1
"OID21227",0.572265956284152,3.02513759791123,5.02680214365399,7.66179644665816e-07,4.39707113344358e-06,4.98700270003413,"NAMPT","P43490",0.19,2.083,"ONCOLOGY",1
"OID20175",-0.901902723833539,2.92711305483029,-5.02160262677193,7.859019715323e-07,4.49221566927863e-06,4.96256472434725,"GHRL","Q9UBU3",0.06,0.6713,"CARDIOMETABOLIC",1
"OID21469",-0.895761853720047,6.33568407310705,-5.00978406057498,8.3257416753056e-07,4.74003380637916e-06,4.90709934787321,"CD300LF","Q8TDQ1",0.03,1.2076,"ONCOLOGY",1
"OID20208",-0.432372021857921,3.87791618798956,-4.99355366842295,9.01057001393859e-07,5.1095652975866e-06,4.83111572571295,"COL4A1","P02462",0.03,0.1472,"CARDIOMETABOLIC",1
"OID21020",0.251367788986968,1.70844334203655,4.98704063612107,9.29806943186304e-07,5.25175542218667e-06,4.80090052101318,"SEMA4D","Q92854",0.04,0.1509,"NEUROLOGY",1
"OID21410",0.634488831441781,1.14294229765013,4.98398754889957,9.43938084536099e-07,5.31058079843341e-06,4.78643266239857,"DPY30","Q9C005",0.19,0.4762,"ONCOLOGY",1
"OID20909",-0.410739831862125,2.2521454308094,-4.98014443292475,9.6171490301767e-07,5.38937488789118e-06,4.76850275919176,"GGT5","P36269",0.04,1.0187,"NEUROLOGY",1
"OID21146",-0.245633837746951,1.14061644908616,-4.9791419117341,9.66161884120624e-07,5.3931458297202e-06,4.7640413186844,"IGF2R","P11717",0.03,-0.4079,"NEUROLOGY",1
"OID21368",-0.524896355611599,5.07247467362924,-4.96665978623742,1.02668520613967e-06,5.70868933686219e-06,4.70568677475469,"CCN1","O00622",0.03,0.5723,"ONCOLOGY",1
"OID20336",0.437234981084489,2.60562819843342,4.95349536839469,1.09419261323062e-06,6.06046993917272e-06,4.64450691151966,"BLMH","Q13867",0.03,0.1481,"CARDIOMETABOLIC",1
"OID21507",-0.470762934005883,3.34095404699739,-4.94223310155389,1.15533205070358e-06,6.36969698292034e-06,4.5922803732695,"FGFBP1","Q14512",0.03,0.7362,"ONCOLOGY",1
"OID20506",0.341287208911305,2.32909634464752,4.94157042831928,1.15893716974058e-06,6.36969698292034e-06,4.58927881763385,"IFNLR1","Q8IU57",0.04,0.2675,"INFLAMMATION",1
"OID20570",0.633097150063053,5.66872506527415,4.94051915504042,1.16492118493234e-06,6.37805506999353e-06,4.5843414534163,"PTX3","P26022",0.03,0.9545,"INFLAMMATION",1
"OID20677",-0.543353266078183,3.26901122715405,-4.92975105529401,1.226948462308e-06,6.69202042991652e-06,4.53451956332905,"EPHA1","P21709",0.04,0.2496,"INFLAMMATION",1
"OID21113",-0.327156099201343,2.41068381201044,-4.90567830494071,1.37721424346169e-06,7.48303860801049e-06,4.42357751363108,"DSG2","Q14126",0.03,-0.3584,"NEUROLOGY",1
"OID21471",0.460375145018915,2.60190574412533,4.89758784014459,1.43180074969586e-06,7.75016390649765e-06,4.38627688635137,"HTRA2","O43464",0.04,0.8649,"ONCOLOGY",1
"OID20087",-0.450588999579652,1.24956945169713,-4.89190568172999,1.47126900754958e-06,7.93374872372962e-06,4.36017630551672,"MMP7","P09237",0.43,1.2151,"CARDIOMETABOLIC",1
"OID20748",-0.729831500630514,6.10488720626632,-4.8894184404309,1.48887395123247e-06,7.9984995350045e-06,4.34875975377414,"LGALS4","P56470",0.04,0.5316,"INFLAMMATION",1
"OID21106",0.242661282051282,3.9180407310705,4.87732541647014,1.57703975764056e-06,8.44041128714743e-06,4.29352198118017,"NOMO1","Q15155",0.03,0.0916,"NEUROLOGY",1
"OID21498",0.60210566624632,5.49007336814621,4.86635673449516,1.66208752656373e-06,8.86239953529688e-06,4.24314952359948,"NT5E","P21589",0.03,0.8929,"ONCOLOGY",1
