"Protein","logFC_Unadjusted","adj.P.Val_Unadjusted","Regulation_Unadjusted","Significant_Unadjusted","logFC_Adjusted","adj.P.Val_Adjusted","Regulation_Adjusted","Significant_Adjusted","Status","Direction_Consistent","Direction_Change","logFC_Change"
"OID20222",-0.286331467002941,0.0229388524897086,"NS",FALSE,-0.0381527556282613,0.823499448185383,"NS",FALSE,"NS_Both",TRUE,FALSE,0.248178711374679
"OID20223",-0.497293804119374,1.80793554923986e-05,"NS",FALSE,-0.335412495224058,0.0110700383204507,"NS",FALSE,"NS_Both",TRUE,FALSE,0.161881308895316
"OID20224",-0.827773404791925,3.39971913020114e-25,"Down",TRUE,-0.670428037433063,6.32970182909186e-19,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.157345367358862
"OID20225",-0.187713400588483,0.313778327876912,"NS",FALSE,-0.109772978983856,0.655384030460552,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0779404216046267
"OID20226",-0.444791361916769,0.000205073284287097,"NS",FALSE,-0.283778344648557,0.0205443010914465,"NS",FALSE,"NS_Both",TRUE,FALSE,0.161013017268211
"OID20227",1.12579089533417,7.7451252852176e-11,"Up",TRUE,1.02948836856505,8.76921146332379e-08,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.0963025267691164
"OID20228",0.226760765027321,0.0420450917343285,"NS",FALSE,0.329335322888138,0.00597939862291102,"NS",FALSE,"NS_Both",TRUE,FALSE,0.102574557860816
"OID20229",-0.201255662042875,0.0480438294239147,"NS",FALSE,-0.170178179549894,0.153766389742356,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0310774824929808
"OID20230",0.400450504413616,0.0405563485282383,"NS",FALSE,0.463438723179087,0.041727094788835,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0629882187654717
"OID20231",-0.405466721311472,1.27230386200104e-05,"NS",FALSE,-0.277950256176883,0.00272673778240466,"NS",FALSE,"NS_Both",TRUE,FALSE,0.12751646513459
"OID20232",0.222447007145859,0.143613618607856,"NS",FALSE,0.291435885441877,0.0855216527639759,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0689888782960189
"OID20233",-0.819583593947033,7.0441859764159e-07,"Down",TRUE,-0.450628153789163,0.00353902226486085,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.36895544015787
"OID20234",1.50991485498108,1.34447344287478e-26,"Up",TRUE,1.40417716480759,3.65569832413078e-19,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.105737690173486
"OID20235",0.433216372425388,1.20995099103089e-07,"NS",FALSE,0.481311873605477,1.27425341517783e-07,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0480955011800892
"OID20236",-0.4023779445145,2.63269575073172e-05,"NS",FALSE,-0.236667135000612,0.0174945982610879,"NS",FALSE,"NS_Both",TRUE,FALSE,0.165710809513888
"OID20237",0.514552597730136,4.19376566105217e-06,"Up",TRUE,0.34690125161444,0.00196971531242997,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,-0.167651346115696
"OID20238",-0.566313778898695,6.29663810204275e-10,"Down",TRUE,-0.437350651493453,1.9753954331604e-05,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.128963127405242
"OID20239",-0.955242063892385,2.22587566139311e-15,"Down",TRUE,-0.732685831119532,9.19999269349407e-10,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.222556232772853
"OID20240",0.211502282471624,0.0354170047153999,"NS",FALSE,0.240207311219006,0.0402609685541976,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0287050287473817
"OID20241",0.128891706599411,0.0514390397936552,"NS",FALSE,0.160775939178988,0.0323196721923878,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0318842325795776
"OID20242",-0.161977255149221,0.116381952078791,"NS",FALSE,0.0272598525823983,0.841088003319222,"NS",FALSE,"NS_Both",TRUE,FALSE,0.18923710773162
"OID20243",-0.361414573350145,2.21204814523096e-10,"NS",FALSE,-0.339223756756019,8.06149099670993e-08,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0221908165941258
"OID20244",0.646791244220258,0.000255969377184048,"Up",TRUE,0.559619544165105,0.00534755720905002,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.0871717000551537
"OID20245",-0.472804342160571,0.0226932309140962,"NS",FALSE,-0.11409535199767,0.658179688324062,"NS",FALSE,"NS_Both",TRUE,FALSE,0.358708990162901
"OID20246",-0.751609768810417,0.00992006602138723,"Down",TRUE,-0.187556539737009,0.583758418239623,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.564053229073408
"OID20247",0.454455855401427,0.000390385662191652,"NS",FALSE,0.495411807719264,0.000358006796532185,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0409559523178373
"OID20248",0.118357843631777,0.0954638675166806,"NS",FALSE,0.153160473161787,0.0469485112073838,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0348026295300102
"OID20249",0.0982217906683479,0.117861562515708,"NS",FALSE,0.000156708031703906,0.999403465317457,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.098065082636644
"OID20250",-0.147315590584278,0.450955684651183,"NS",FALSE,0.0360569877425298,0.893421713770787,"NS",FALSE,"NS_Both",TRUE,FALSE,0.183372578326807
"OID20251",-0.226828999579653,0.275545297293115,"NS",FALSE,0.115239433686164,0.629900673035007,"NS",FALSE,"NS_Both",TRUE,FALSE,0.342068433265816
"OID20252",0.0426542959226547,0.811118007186695,"NS",FALSE,0.138274784343244,0.434676754231607,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0956204884205895
"OID20253",-0.260447154266498,0.00331352257678697,"NS",FALSE,-0.122422500193974,0.205220835307978,"NS",FALSE,"NS_Both",TRUE,FALSE,0.138024654072524
"OID20254",-0.0396458890290035,0.840211595034437,"NS",FALSE,0.262064922516708,0.0614246894771104,"NS",FALSE,"NS_Both",TRUE,FALSE,0.301710811545712
"OID20255",-0.717537179487176,1.04202587082001e-13,"Down",TRUE,-0.489759511179491,3.42294295880795e-07,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.227777668307685
"OID20256",0.324734043715845,0.000613624280513106,"NS",FALSE,0.397308710622388,9.91811867502079e-05,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0725746669065427
"OID20257",-0.234789003783101,9.6999401286007e-09,"NS",FALSE,-0.202364759843927,1.0000672110852e-05,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0324242439391741
"OID20258",-0.556616242118536,0.00561122866837966,"Down",TRUE,-0.113074746143428,0.630969862213151,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.443541495975108
"OID20259",-0.609345594787723,1.0131816557141e-05,"Down",TRUE,-0.344428415905429,0.015235484774924,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.264917178882294
"OID20260",0.133044581757041,0.149556015063122,"NS",FALSE,0.154866492856662,0.111335528183821,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0218219110996213
"OID20261",0.395671214796132,0.000839105070054453,"NS",FALSE,0.35702190576471,0.010562502818548,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0386493090314218
"OID20262",-0.313261504833963,1.62139920573754e-05,"NS",FALSE,-0.214507463180171,0.00845461130794572,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0987540416537928
"OID20263",-0.133922013451029,0.64667194467617,"NS",FALSE,0.15808063630244,0.582877710459252,"NS",FALSE,"NS_Both",TRUE,FALSE,0.292002649753469
"OID20264",0.168709062631357,0.134672067769269,"NS",FALSE,0.340502062016604,0.000701340573318301,"NS",FALSE,"NS_Both",TRUE,FALSE,0.171792999385247
"OID20265",-0.795173547709118,8.68386562221454e-17,"Down",TRUE,-0.674691154313042,2.86617082815039e-11,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.120482393396075
"OID20266",-0.556791050861707,0.00808227491620656,"Down",TRUE,-0.144361093870935,0.567449956419526,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.412429956990772
"OID20267",-0.0898068516183259,0.439399781398915,"NS",FALSE,0.105754916107263,0.375210822639008,"NS",FALSE,"NS_Both",TRUE,FALSE,0.195561767725589
"OID20268",-0.321280849096257,5.22928875938391e-07,"NS",FALSE,-0.312577699886912,2.06266989714871e-05,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00870314920934456
"OID20269",0.175748978562421,0.00206434210933623,"NS",FALSE,0.177995207950341,0.00722026697477926,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00224622938791996
"OID20270",-0.385196204287514,2.28505310974224e-05,"NS",FALSE,-0.205753603459068,0.0257830696109586,"NS",FALSE,"NS_Both",TRUE,FALSE,0.179442600828446
"OID20271",-0.0295797898276577,0.929172881425867,"NS",FALSE,0.276781033935907,0.268791968947298,"NS",FALSE,"NS_Both",TRUE,FALSE,0.306360823763564
"OID20272",0.242495657839427,0.0328347051887297,"NS",FALSE,0.373177329771435,0.00289341666566464,"NS",FALSE,"NS_Both",TRUE,FALSE,0.130681671932008
"OID20273",-0.266788284993693,1.19183376377516e-05,"NS",FALSE,-0.223061400035998,0.00127440108362217,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0437268849576954
"OID20274",1.0952796595208,9.70359897893492e-07,"Up",TRUE,1.29418254893867,1.88112983565243e-07,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.198902889417869
"OID20275",-0.750023883984863,3.41318570394882e-11,"Down",TRUE,-0.578341318090197,3.49064032632993e-07,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.171682565894666
"OID20276",-0.568258474148798,1.27233631306625e-07,"Down",TRUE,-0.41734496699063,0.000312531158027746,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.150913507158169
"OID20277",0.192977385456074,0.00182015075305465,"NS",FALSE,0.137877274739911,0.064281280915764,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0551001107161624
"OID20278",-0.287171227406473,0.0224520501036811,"NS",FALSE,-0.112843943031516,0.41399840390772,"NS",FALSE,"NS_Both",TRUE,FALSE,0.174327284374957
"OID20279",-1.06505591004623,7.60075548368571e-23,"Down",TRUE,-0.990129434090005,1.27168856112297e-17,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.0749264759562283
"OID20280",0.43211922656578,0.00279545084499698,"NS",FALSE,0.439339847155471,0.00831550913332277,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00722062058969131
"OID20281",0.0650491298865058,0.584293278162313,"NS",FALSE,0.130491060000657,0.28838348361388,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0654419301141512
"OID20282",-0.208182774274904,0.0144629534537247,"NS",FALSE,-0.0498103072304158,0.655384030460552,"NS",FALSE,"NS_Both",TRUE,FALSE,0.158372467044488
"OID20283",0.161239789827658,0.0562316946662011,"NS",FALSE,0.15076215728474,0.121753194313607,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0104776325429184
"OID20284",-0.0886179277007136,0.358111464080466,"NS",FALSE,0.0106948620364702,0.938526868732851,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0993127897371838
"OID20285",0.116486439680537,0.0322827546809369,"NS",FALSE,0.0654898053942092,0.318229603682076,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0509966342863277
"OID20286",-0.0909470365699871,0.534103358835163,"NS",FALSE,-0.0361386236210147,0.860807791658988,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0548084129489724
"OID20287",-0.232175758722151,2.38274002231625e-06,"NS",FALSE,-0.23291720633908,3.17211316632562e-05,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.000741447616929014
"OID20288",-0.201764035308953,0.0151604224300892,"NS",FALSE,-0.244290510931925,0.010562502818548,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0425264756229721
"OID20289",0.240002757461114,0.0635485827540759,"NS",FALSE,0.223371431796024,0.132372308342192,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0166313256650905
"OID20290",-0.109044022698612,0.377298337153218,"NS",FALSE,-0.181046467746721,0.159954607997685,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.072002445048109
"OID20291",-0.121407271963009,0.0921066016895107,"NS",FALSE,-0.0501850836695254,0.579846007648265,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0712221882934838
"OID20292",-1.05250037831021,2.17041619069112e-09,"Down",TRUE,-0.639273413945819,0.000107862987214899,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.41322696436439
"OID20293",-0.345003480453971,0.015596253385925,"NS",FALSE,-0.234445939246051,0.118874263558942,"NS",FALSE,"NS_Both",TRUE,FALSE,0.11055754120792
"OID20294",-0.116197738545607,0.510585508810583,"NS",FALSE,0.159230853721147,0.32879510342507,"NS",FALSE,"NS_Both",TRUE,FALSE,0.275428592266754
"OID20295",-0.811482934005879,2.87748778547703e-08,"Down",TRUE,-0.555465133307495,0.000114244514932503,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.256017800698383
"OID20296",0.153981647751156,0.195256368236058,"NS",FALSE,0.0330057996008576,0.850449815556662,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.120975848150298
"OID20297",-0.360137599831861,0.00036830136808816,"NS",FALSE,-0.190446990084652,0.0980373008570278,"NS",FALSE,"NS_Both",TRUE,FALSE,0.169690609747209
"OID20298",0.636091013030682,7.16647873798069e-07,"Up",TRUE,0.567991977619488,0.000107729224374185,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.0680990354111932
"OID20299",-1.11322515762925,7.81284718859483e-12,"Down",TRUE,-0.710550525886451,2.08331065640069e-06,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.402674631742798
"OID20300",-0.374148461538459,3.25767735879093e-07,"NS",FALSE,-0.247254315629161,0.00124363462373549,"NS",FALSE,"NS_Both",TRUE,FALSE,0.126894145909298
"OID20301",0.141059390500209,0.0921066016895107,"NS",FALSE,0.224718670240457,0.00987213609159951,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0836592797402478
"OID20302",0.642549684741485,9.21695561330416e-13,"Up",TRUE,0.726647135007577,6.00539956297573e-14,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0840974502660922
"OID20303",-0.029191517444304,0.744713001803669,"NS",FALSE,0.0090540148677698,0.94185705075883,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0382455323120738
"OID20304",-0.119105237494746,0.331340621636688,"NS",FALSE,-0.0280465727874826,0.869616345874025,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0910586647072632
"OID20305",0.207768070617905,0.252836051983916,"NS",FALSE,0.260487824378753,0.206474741859467,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0527197537608483
"OID20306",-0.448390878520385,2.0539048913022e-12,"NS",FALSE,-0.364632234425709,7.52638240870505e-08,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0837586440946754
"OID20307",-0.302471076082386,2.07858359465122e-08,"NS",FALSE,-0.302594462190736,7.69982129340483e-07,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.000123386108349721
"OID20308",-0.346511042454811,0.00985211478786724,"NS",FALSE,-0.126206939730986,0.469449655564916,"NS",FALSE,"NS_Both",TRUE,FALSE,0.220304102723825
"OID20309",-0.0283236065573772,0.901982916585978,"NS",FALSE,0.0678397303491806,0.783013763993111,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0961633369065578
"OID20310",0.0321547961328291,0.710290426100729,"NS",FALSE,0.121985677324771,0.132308915847927,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0898308811919421
"OID20311",0.0801705926860022,0.105184991130876,"NS",FALSE,0.0886576514905857,0.109634475221059,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00848705880458353
"OID20312",-0.538702442202604,0.0572804631163335,"NS",FALSE,-0.345515792579885,0.305749017071751,"NS",FALSE,"NS_Both",TRUE,FALSE,0.19318664962272
"OID20313",0.234556729718369,0.0830993763923573,"NS",FALSE,0.231429553570118,0.139606984831817,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00312717614825064
"OID20314",0.369757280369901,4.28292231597926e-05,"NS",FALSE,0.345913238332227,0.000430713275683932,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0238440420376741
"OID20315",-0.248931420765026,0.00016062288239974,"NS",FALSE,-0.202837894487592,0.0051701431478622,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0460935262774339
"OID20316",-0.518829306431271,1.1746072804711e-08,"Down",TRUE,-0.352846715473563,0.000127814160064899,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.165982590957708
"OID20317",0.278878511979822,8.31965249963772e-05,"NS",FALSE,0.284368463777146,0.000135211782160553,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00548995179732359
"OID20318",0.104209991593107,0.200845556869355,"NS",FALSE,0.147082501828966,0.0934649142674176,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0428725102358589
"OID20319",0.167807923497266,8.10528316351879e-05,"NS",FALSE,0.100873326926951,0.0307991606300213,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0669345965703153
"OID20320",-0.442521601513239,1.22410326194602e-05,"NS",FALSE,-0.27759361269137,0.015235484774924,"NS",FALSE,"NS_Both",TRUE,FALSE,0.164927988821869
"OID20321",0.0790485287936112,0.357136104408851,"NS",FALSE,0.152339689907532,0.0607826201513936,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0732911611139206
"OID20322",0.110615632618748,0.542799368821184,"NS",FALSE,0.337887302245352,0.0338824866974825,"NS",FALSE,"NS_Both",TRUE,FALSE,0.227271669626604
"OID20323",0.345209558638081,3.77707452255526e-05,"NS",FALSE,0.36635691360253,0.000129693314869281,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0211473549644483
"OID20324",-0.171735586380832,0.229684134327084,"NS",FALSE,-0.279091761266176,0.0662094916742681,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.107356174885344
"OID20325",-0.341178175704074,0.0577704109687722,"NS",FALSE,0.114279735532133,0.550409828630778,"NS",FALSE,"NS_Both",TRUE,FALSE,0.455457911236207
"OID20326",-0.478434728877679,0.010107082792899,"NS",FALSE,-0.158357987467821,0.454121242760533,"NS",FALSE,"NS_Both",TRUE,FALSE,0.320076741409858
"OID20327",-0.140467700714585,0.405679510645406,"NS",FALSE,0.104277820781127,0.573272786151574,"NS",FALSE,"NS_Both",TRUE,FALSE,0.244745521495712
"OID20328",-0.06350025220681,0.677486483727061,"NS",FALSE,0.119388400335646,0.432437117923707,"NS",FALSE,"NS_Both",TRUE,FALSE,0.182888652542456
"OID20329",0.453720588482553,4.72451248578103e-05,"NS",FALSE,0.525385966375135,2.12261714747402e-05,"Up",TRUE,"New_After_Adjustment",FALSE,FALSE,0.0716653778925819
"OID20330",-0.330820592686002,1.08108999661111e-09,"NS",FALSE,-0.33578012948323,2.06461670561479e-08,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00495953679722799
"OID20331",0.108742416981924,0.41642449402839,"NS",FALSE,0.173863534524421,0.244641753197002,"NS",FALSE,"NS_Both",TRUE,FALSE,0.065121117542497
"OID20332",-0.439996796973516,1.00041556486175e-05,"NS",FALSE,-0.219675630266903,0.028374995887128,"NS",FALSE,"NS_Both",TRUE,FALSE,0.220321166706612
"OID20333",0.275534283312314,0.0199778477603147,"NS",FALSE,0.299109518209497,0.0257844641157436,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0235752348971833
"OID20334",-1.22173729298024,9.3068412701985e-15,"Down",TRUE,-0.942992007199042,2.69039779227528e-08,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.278745285781201
"OID20335",-0.198714682639764,4.04315068221141e-05,"NS",FALSE,-0.120319867656508,0.0283825299037797,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0783948149832558
"OID20336",0.437234981084487,6.20009253029067e-06,"NS",FALSE,0.43477574546895,6.34611117219454e-05,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00245923561553746
"OID20337",0.0457325935266921,0.620995593436115,"NS",FALSE,-0.000117151579923394,0.999403465317457,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0458497451066155
"OID20338",-0.302079083648591,0.0254422425880498,"NS",FALSE,-0.11722005227987,0.461651407500259,"NS",FALSE,"NS_Both",TRUE,FALSE,0.184859031368721
"OID20339",-0.263931639344261,0.053689527615249,"NS",FALSE,-3.53165965470219e-05,0.999742591173582,"NS",FALSE,"NS_Both",TRUE,FALSE,0.263896322747714
"OID20340",0.307367919293818,0.00742688283141072,"NS",FALSE,0.321810183446806,0.0137819412704919,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0144422641529877
"OID20341",0.932057528373262,7.16069295436069e-33,"Up",TRUE,0.950390668057511,1.38501329077304e-28,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.01833313968425
"OID20342",0.592060605296341,0.000248534416681883,"Up",TRUE,0.644924754661142,0.000499052413671259,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0528641493648011
"OID20343",-0.448563854560738,6.72488936967057e-14,"NS",FALSE,-0.375358720347656,2.52918475553598e-09,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0732051342130822
"OID20344",-0.303403850357291,0.0248302159617255,"NS",FALSE,-0.110016750588285,0.507141516233186,"NS",FALSE,"NS_Both",TRUE,FALSE,0.193387099769005
"OID20345",-0.352395859604874,3.03198508874499e-11,"NS",FALSE,-0.245365264812573,9.76416225475857e-06,"NS",FALSE,"NS_Both",TRUE,FALSE,0.107030594792301
"OID20346",-0.312436296763344,0.00179612088502373,"NS",FALSE,-0.099101264741683,0.371458102895359,"NS",FALSE,"NS_Both",TRUE,FALSE,0.213335032021661
"OID20347",0.156999125683058,0.063122114857578,"NS",FALSE,0.162118816846511,0.0909038745574755,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00511969116345307
"OID20348",-0.00895456914669968,0.95174367771479,"NS",FALSE,0.151858219093836,0.136386019676506,"NS",FALSE,"NS_Both",TRUE,FALSE,0.160812788240535
